Loan_ID,Customer_ID,Disbursal_Date,Loan_Amount,Tenure_Months,Interest_Rate,EMI_Amount,Vehicle_Type,Branch
LN000146,CU000393,21/02/2022,171801,36,17.71,6186.05,Two Wheeler,Kochi
LN000289,CU004169,2021-01-03,99917,36,12.24,3330.14,CAR,Pune
LN003106,CU003649,18/01/2024,61590,12,14.19,5535.5,Two-Wheeler,Delhi NCR
LN003966,CU003319,04/10/2022,148009,12,12.51,13185.76,CAR,Pune
LN001349,CU000334,28-05-2024,137416,36,14.9,4756.84,car,Kolkata
LN000560,CU004336,13/04/2023,414243,36,13.73,14103.58,car,Delhi NCR
LN003783,CU000010,29/01/2021,"₹100,009",36,14.29,3432.17,TWO WHEELER,Bangalore
LN000059,CU002146,19/07/2022,123414,24,17.94,6157.76,Car ,Bangalore
LN001939,CU002294,2023-01-02,252027,48,17.43,7328.44,2 Wheeler,Ahmedabad
LN000797,CU003823,2024-04-22,116132,12,16.44,10560.95,TWO WHEELER,Pune
LN000368,CU002989,10/05/2021,113372,36,15.39,3951.76,CAR,Kochi
LN000221,CU000784,02-11-2022,169839,36,14.74,5865.92,commercial vehicle,Bangalore
LN001231,CU001668,17 Apr 2022,53158,36,16.54,1883.08,Car ,Coimbatore
LN002280,CU003810,28/07/2021,245968,24,13.83,11789.89,two wheeler,Mumbai
LN000926,CU003699,22-02-2021,293511,48,15.53,8247.7,CV,Hyderabad
LN002913,CU001268,2022-07-14,210671,48,12.02,5549.84,commercial vehicle,Delhi NCR
LN000147,CU004204,10 Jan 2024,98951,48,10.38,2527.75,TWO WHEELER,Kochi
LN002624,CU002690,05/13/2023,"₹136,342",24,15.39,6636.06,CAR,Kolkata
LN001844,CU000134,06/26/2024,234573,60,16.57,5775.65,Two-Wheeler,Bangalore
LN003699,CU003646,02/03/2022,286662,24,12.91,13616.32,Two-Wheeler,Hyderabad
LN004322,CU003233,15 Aug 2023,151424,36,12.63,5075.13,Two Wheeler,Mumbai
LN000084,CU000986,01/28/2024,"₹88,105",36,18.37,3201.58,2 Wheeler,Chennai
LN000244,CU000839,28-06-2024,"₹162,195",24,9.89,7476.24,N/A,Mumbai
LN003909,CU003491,13-03-2023,"₹310,805",12,13.48,27830.3,Two-Wheeler,Kochi
LN002292,CU000826,09 Feb 2021,"₹120,928",48,12.54,3216.65,Car ,Thrissur
LN002819,CU000578,16-05-2022,54955,36,10.71,1791.62,Car,Ahmedabad
LN001077,CU003444,31 Jul 2023,139040,48,15.01,3870.29,2 Wheeler,Bangalore
LN004596,CU003762,08/29/2022,148401,48,15.33,4154.98,TWO WHEELER,Kolkata
LN004475,CU002777,08/03/2022,215834,36,12.7,7241.15,Two-Wheeler,Pune
LN004188,CU003299,28-02-2023,80634,24,16.86,3981.31,TWO WHEELER,Hyderabad
LN000182,CU001081,08/25/2022,47958,24,12.67,2272.58,TWO WHEELER,Bangalore
LN000795,CU000761,23-08-2021,245789,60,17.9,6228.06,Car,Mumbai
LN003809,CU001523,15/06/2023,"₹99,217",12,17.44,9069.79,CAR,Chennai
LN004001,CU000345,27 Feb 2024,55783,36,14.25,1913.31,Commercial  Vehicle,Mumbai
LN000576,CU003990,04 Oct 2021,84229,24,13.09,4007.96,Commercial  Vehicle,Mumbai
LN003652,CU004595,27-02-2022,"₹548,820",48,12.59,14612.03,car,Delhi NCR
LN002939,CU000812,13/01/2024,84606,36,14.0,2891.63,Tractor,Hyderabad
LN001132,CU000400,2021-08-06,104122,48,14.01,2845.81,2 Wheeler,Kolkata
LN000520,CU001055,24 Feb 2022,170627,48,17.97,5009.49,Commercial  Vehicle,Ahmedabad
LN004615,CU000678,2024-06-02,140590,36,12.51,4703.92,CV,Chennai
LN003478,CU002803,05/21/2023,119195,48,12.75,3182.93,Car ,Chennai
LN004331,CU000174,02/01/2022,211052,12,9.94,18548.93,Car,Coimbatore
LN000304,CU003225,2021-11-25,116318,48,15.23,3250.79,Two Wheeler,Kozhikode
LN001106,CU001348,01/26/2023,299349,48,15.13,8350.85,two wheeler,Ahmedabad
LN003404,CU004439,12/11/2023,173122,48,13.18,4659.91,TRACTOR,Ahmedabad
LN003264,CU004585,10/26/2022,108214,36,18.07,3916.0,Commercial  Vehicle,Ahmedabad
LN000899,CU004097,06/20/2021,125296,60,13.58,2888.21,CV,Thrissur
LN000786,CU003272,2023-09-13,339489,24,18.46,17024.24,2 Wheeler,Chennai
LN002136,CU004595,05/06/2022,122284,48,11.51,3190.87,Car,Kolkata
LN000212,CU002627,07 Feb 2024,279627,36,9.64,8975.59,Two Wheeler,Kozhikode
LN004911,CU001387,14-11-2023,"₹225,290",48,13.03,6047.32,Commercial  Vehicle,Kolkata
LN004722,CU003288,07-05-2022,99580,12,18.01,9129.97,Commercial Vehicle,Kozhikode
LN000667,CU001180,05-03-2023,"₹104,895",24,17.78,5225.65,CV,Delhi NCR
LN004071,CU003567,2021-01-17,40151,36,12.09,1335.31,two wheeler,Bangalore
LN001822,CU002245,2021-01-17,232842,48,14.24,6390.82,TWO WHEELER,Kolkata
LN002736,CU001830,28/02/2021,232599,36,16.06,8184.38,2 Wheeler,Delhi NCR
LN001482,CU004155,13 Mar 2023,92998,48,18.12,2737.65,commercial vehicle,Coimbatore
LN002054,CU002920,13 Jan 2023,61882,24,17.09,3062.26,Car,Bangalore
LN002474,CU000277,2023-06-26,254805,36,11.92,8453.44,Car ,Ahmedabad
LN003916,CU002493,06 Jul 2023,287986,60,15.67,6952.86,two wheeler,Delhi NCR
LN002619,CU002721,31-10-2021,"₹201,164",48,9.6,5063.48,Two-Wheeler,Ahmedabad
LN002513,CU003476,02 Feb 2024,71176,60,17.75,1797.74,Two Wheeler,Delhi NCR
LN002360,CU001991,2022-10-25,133751,24,10.89,6227.02,Car ,Mumbai
LN001811,CU004459,24 Jul 2021,115060,24,11.81,5406.07,Two Wheeler,Coimbatore
LN003535,CU003039,2023-01-24,76099,48,14.53,2099.81,commercial vehicle,Kochi
LN002315,CU000610,07/12/2022,138923,36,13.25,4697.61,commercial vehicle,  Bangalore 
LN004182,CU000964,10/02/2022,"₹223,581",48,16.52,6396.05,Commercial  Vehicle,Kozhikode
LN004662,CU003814,19/04/2021,79527,60,16.56,1957.68,two wheeler,Kochi
LN000117,CU002392,20/11/2021,"₹154,554",36,16.78,5493.36,Two-Wheeler,Kochi
LN001868,CU003498,24 May 2024,"₹139,763",36,16.9,4975.98,N/A,Hyderabad
LN002509,CU000053,10/26/2022,121564,36,16.12,4281.04,2 Wheeler,Bangalore
LN001507,CU003432,2022-12-26,58686,36,13.45,1990.11,2 Wheeler,Delhi NCR
LN003989,CU003374,2023-12-27,106107,48,10.95,2739.82,two wheeler,Ahmedabad
LN000621,CU004431,23 Oct 2023,118731,24,13.17,5654.17,CAR,Chennai
LN003737,CU002217,05/03/2024,157273,36,15.36,5479.69,CAR,Mumbai
LN003728,CU001744,03 Feb 2024,"₹130,790",36,11.78,4330.37,Two-Wheeler,Bangalore
LN004225,CU004068,30 Dec 2021,59509,24,12.41,2812.7,Car ,Ahmedabad
LN004762,CU003018,2021-09-08,205944,48,12.09,5432.4,N/A,Ahmedabad
LN003026,CU004552,08/21/2022,153246,24,12.52,7251.09,two wheeler,Kozhikode
LN001548,CU000824,17 Aug 2021,132773,48,14.17,3639.55,car,Chennai
LN001017,CU004194,01-07-2023,193288,36,16.39,6832.71,2 Wheeler,Thrissur
LN003934,CU004532,27/01/2022,118668,36,12.5,3969.87,CV,Ahmedabad
LN004565,CU002093,17/05/2024,"₹137,009",36,11.66,4528.44,2 Wheeler,  Mumbai 
LN003888,CU003281,05/11/2022,123043,24,13.43,5874.57,TWO WHEELER,Coimbatore
LN000712,CU001207,19-06-2023,194666,24,18.15,9732.64,2 Wheeler,Bangalore
LN003849,CU004291,01/02/2023,201751,48,9.84,5101.44,Two-Wheeler,Coimbatore
LN001185,CU000600,01/03/2022,107689,48,16.1,3057.45,CV,  Chennai 
LN002453,CU001329,09/18/2023,99807,12,9.57,8754.67,CAR,Kochi
LN000430,CU000727,16 Jan 2024,"₹63,579",24,17.88,3170.44,Commercial Vehicle,Mumbai
LN001477,CU003794,12 Apr 2021,75942,36,10.56,2470.45,car,Coimbatore
LN003538,CU000680,27 Jun 2023,"₹231,654",24,14.45,11171.69,TWO WHEELER,Thrissur
LN004925,CU000468,2022-12-10,123010,24,16.16,6032.36,N/A,Kochi
LN000518,CU004028,2021-05-12,110005,60,10.25,2350.84,car,Delhi NCR
LN004374,CU004212,29-04-2021,108574,48,11.77,2846.92,Two Wheeler,Kolkata
LN002817,CU002057,01/05/2024,54565,24,13.28,2601.3,N/A,Delhi NCR
LN002921,CU001645,12/09/2021,212202,12,11.21,18775.56,Car ,Ahmedabad
LN002094,CU003796,02-07-2022,179775,36,17.14,6422.0,CV,Delhi NCR
LN004047,CU003742,06/22/2022,"₹178,578",24,9.6,8207.54,Commercial  Vehicle,  Pune 
LN002026,CU002608,31 Dec 2023,"₹87,718",24,11.43,4105.88,two wheeler,Thrissur
LN003102,CU000383,07 Aug 2021,"₹173,464",36,18.23,6291.17,CAR,Thrissur
LN000584,CU004174,01/30/2021,"₹186,314",24,9.89,8587.99,car,Kolkata
LN002759,CU003848,04/09/2023,144755,48,10.39,3698.53,TWO WHEELER,Ahmedabad
LN002493,CU002119,10-04-2022,146176,12,17.04,13334.72,Two-Wheeler,Coimbatore
LN001853,CU001710,08/26/2023,"₹64,647",48,13.66,1755.57,Two-Wheeler,Pune
LN001534,CU002579,07/07/2022,83112,12,10.31,7318.85,CV,Coimbatore
LN003890,CU003397,04/12/2022,284402,12,13.26,25436.72,CAR,Kolkata
LN001945,CU004541,24 May 2024,96755,24,16.22,4747.6,CAR,Ahmedabad
LN002858,CU001760,07/11/2023,115949,36,10.75,3782.31,2 Wheeler,Mumbai
LN002738,CU003633,02-12-2023,40000,24,,1974.62,Car ,Kolkata
LN000384,CU004597,05 Sep 2021,74711,48,13.76,2032.61,Tractor,Kozhikode
LN000758,CU004459,2021-03-23,93082,36,17.63,3347.89,CAR,Thrissur
LN000986,CU001946,18 Jun 2021,90516,24,12.6,4286.31,TWO WHEELER,Pune
LN003640,CU001402,14-05-2022,130787,24,15.98,6402.49,Two Wheeler,Ahmedabad
LN002801,CU000357,06/22/2022,"₹408,070",24,11.96,19201.65,CV,  Thrissur 
LN001024,CU004109,08/16/2021,143278,36,11.65,4734.96,commercial vehicle,Thrissur
LN004155,CU001678,14-03-2022,"₹172,700",24,13.31,8235.64,tractor,Thrissur
LN001805,CU001407,16-12-2021,112000,36,10.0,3613.92,Car ,Kozhikode
LN001552,CU003775,2022-06-26,"₹246,343",12,15.76,22322.94,two wheeler,Chennai
LN001654,CU002544,24-11-2021,112715,36,16.97,4016.91,commercial vehicle,  Chennai 
LN000307,CU003272,2022-07-25,156357,36,12.87,5258.5,CV,Coimbatore
LN000482,CU003559,28/08/2023,76745,36,14.94,2658.14,Car ,Pune
LN002210,CU000878,12/05/2024,180635,48,14.13,4947.91,two wheeler,Kozhikode
LN002838,CU000764,10-02-2022,"₹66,915",36,18.31,2429.56,Tractor,Thrissur
LN001345,CU003890,10-08-2021,190027,36,12.89,6392.7,2 Wheeler,  Hyderabad 
LN004318,CU001157,15-04-2023,109376,24,12.04,5150.75,2 Wheeler,Pune
LN004928,CU004576,04 Feb 2024,"₹131,347",36,12.14,4371.39,Two-Wheeler,Mumbai
LN001491,CU004084,05-02-2022,71864,24,12.01,3383.22,TWO WHEELER,Kochi
LN002900,CU004252,09/13/2022,82934,24,11.79,3895.86,2 Wheeler,Coimbatore
LN000449,CU001953,01/09/2022,"₹255,782",24,11.48,11978.53,Car ,Kochi
LN001044,CU003805,2023-12-10,153038,36,,5254.29,Two Wheeler,Bangalore
LN000652,CU004302,16 Feb 2021,"₹191,738",36,17.23,6857.95,CAR,Chennai
LN004637,CU001660,05 Jan 2022,132493,36,15.6,4631.94,Two-Wheeler,Bangalore
LN004196,CU004552,20 Jun 2022,61098,24,13.44,2917.35,2 Wheeler,Ahmedabad
LN000813,CU004494,2021-06-08,182088,36,17.2,6510.07,Two Wheeler,Delhi NCR
LN002919,CU003713,09-07-2021,64183,48,17.18,1857.99,Car,Mumbai
LN003457,CU000295,2022-11-04,"₹172,847",48,17.29,5013.48,Tractor,Chennai
LN001798,CU004164,12/05/2021,107045,36,18.01,3870.47,Two Wheeler,Thrissur
LN001530,CU001615,29-07-2022,"₹87,136",24,12.65,4128.29,two wheeler,Chennai
LN001075,CU003091,17 May 2021,111230,36,12.89,3741.89,CV,Kozhikode
LN003148,CU001805,03/09/2022,"₹309,658",36,16.83,11013.97,Car ,Delhi NCR
LN003249,CU003133,09/01/2022,194372,60,13.14,4436.5,CAR,Kozhikode
LN000609,CU003443,22 Nov 2021,78427,60,15.55,1888.49,Two-Wheeler,Bangalore
LN004772,CU003758,09/08/2022,235962,60,16.2,5763.24,Two-Wheeler,Bangalore
LN003422,CU003356,10 Feb 2024,75516,48,11.25,1960.93,Commercial  Vehicle,Hyderabad
LN001326,CU004385,01/03/2024,"₹88,130",36,15.4,3072.35,TWO WHEELER,Ahmedabad
LN002960,CU001023,09 Oct 2023,76185,24,11.13,3555.42,commercial vehicle,Coimbatore
LN002089,CU001140,12/22/2022,302402,48,14.55,8347.25,Commercial  Vehicle,Ahmedabad
LN002211,CU001255,2023-12-23,123367,48,17.48,3590.47,Car,Pune
LN001790,CU003277,2023-12-04,64430,36,16.6,2284.3,two wheeler,Coimbatore
LN003103,CU000949,11/07/2022,246532,24,14.01,11837.88,Two-Wheeler,Chennai
LN002000,CU002280,13 Sep 2023,308132,24,11.81,14477.52,TWO WHEELER,Coimbatore
LN000154,CU000158,27 Jul 2023,150672,36,10.42,4891.53,TWO WHEELER,Chennai
LN000040,CU001847,2023-02-15,81394,24,11.29,3804.57,TWO WHEELER,Chennai
LN002079,CU001159,05-05-2023,158930,48,,4599.92,CAR,  Delhi NCR 
LN002799,CU000837,13 Jan 2022,121367,36,9.98,3915.03,commercial vehicle,Pune
LN004666,CU001202,07/16/2021,152056,36,17.84,5484.99,CV,  Ahmedabad 
LN001780,CU003449,03-01-2022,106832,36,16.99,3808.32,2 Wheeler,Thrissur
LN001944,CU000338,10 Nov 2023,81851,48,11.62,2140.21,Two Wheeler,Kolkata
LN004053,CU000641,17-09-2022,171497,36,14.18,5876.37,two wheeler,Chennai
LN000732,CU000108,27/11/2021,216242,48,17.16,6257.59,TWO WHEELER,Chennai
LN004198,CU001766,05/11/2024,96535,12,15.76,8747.74,CV,Bangalore
LN003504,CU001336,2022-08-04,"₹136,566",48,9.83,3452.53,TRACTOR,Delhi NCR
LN001627,CU002941,10/08/2021,318747,12,11.5,28245.78,2 Wheeler,Kolkata
LN004160,CU003541,14 Jun 2024,"₹94,618",24,9.9,4361.77,Car,Ahmedabad
LN002218,CU002787,2022-10-18,167524,48,10.81,4314.3,2 Wheeler,Delhi NCR
LN001771,CU002800,05/13/2023,60897,48,16.91,1754.35,Car ,Bangalore
LN002866,CU001837,10/12/2021,80282,48,17.39,2332.77,Commercial Vehicle,Hyderabad
LN002436,CU000945,16/02/2024,82438,36,14.15,2823.55,TWO WHEELER,Ahmedabad
LN000245,CU004577,06/24/2024,98107,48,13.5,2656.38,commercial vehicle,Hyderabad
LN001067,CU004039,2023-02-02,196162,36,17.92,7083.86,commercial vehicle,Kolkata
LN000510,CU001868,2022-05-31,123782,48,18.27,3653.58,Two-Wheeler,Kochi
LN002425,CU004039,16/06/2021,134948,48,14.91,3749.55,Two Wheeler,Ahmedabad
LN002463,CU003735,11/07/2021,124644,24,16.23,6116.66,N/A,Chennai
LN002297,CU002210,2024-03-22,131547,36,15.87,4616.36,Car,Kochi
LN002223,CU004195,07/01/2022,"₹214,412",36,17.41,7688.2,two wheeler,Mumbai
LN004223,CU003360,2022-02-01,"₹115,723",12,16.22,10511.7,Commercial  Vehicle,Kozhikode
LN003312,CU004279,06/21/2023,154637,48,15.95,4378.5,TWO WHEELER,Kochi
LN002374,CU000769,19 Oct 2023,312764,48,13.58,8480.99,CV,Chennai
LN002092,CU001649,2021-11-20,278918,24,13.7,13352.16,CAR,Chennai
LN004388,CU002963,22 Nov 2021,156657,24,10.94,7297.08,Car ,Bangalore
LN002504,CU002791,18/05/2022,168422,24,12.87,7996.81,Two Wheeler,Thrissur
LN002998,CU002849,01 May 2024,187230,24,,9133.4,Car ,Coimbatore
LN004847,CU002491,28-04-2024,150876,36,13.92,5150.72,CAR,Chennai
LN001571,CU002050,01-03-2023,49260,24,9.61,2264.24,tractor,Thrissur
LN001478,CU001909,04-02-2021,67526,60,13.92,1568.41,commercial vehicle,Chennai
LN000716,CU000727,11/10/2022,55961,60,14.08,1304.44,TRACTOR,  Delhi NCR 
LN003212,CU004514,2024-02-29,211426,48,13.93,5770.11,CAR,  Bangalore 
LN000415,CU002994,03/14/2022,116806,24,15.06,5666.86,Car ,Thrissur
LN001437,CU003922,27/03/2023,133376,48,16.47,3812.1,CAR,Chennai
LN002840,CU000849,10/02/2022,328675,36,12.26,10957.57,N/A,Kochi
LN003434,CU001327,08/06/2022,"₹78,844",60,12.0,1753.84,two wheeler,Mumbai
LN002994,CU000200,05/24/2024,75128,24,11.29,3511.68,two wheeler,Kozhikode
LN001679,CU002490,01/11/2023,275088,36,11.43,9062.15,Commercial  Vehicle,Mumbai
LN002163,CU001644,16 Jun 2021,247702,24,13.01,11777.37,Commercial  Vehicle,Ahmedabad
LN003128,CU002049,28-10-2022,59557,24,13.7,2851.07,Two Wheeler,Coimbatore
LN001828,CU001100,2022-09-07,150828,36,9.66,4842.75,two wheeler,Pune
LN000494,CU003969,22-03-2024,230301,12,18.07,21121.67,Car ,  Delhi NCR 
LN003477,CU003017,09/11/2023,120215,36,16.06,4229.96,N/A,Bangalore
LN000790,CU001913,2021-05-16,142202,48,9.94,3602.51,car,Mumbai
LN001377,CU003301,2023-08-25,"₹121,605",12,16.95,11088.07,Car ,Kolkata
LN003993,CU002550,2024-06-03,102040,48,11.65,2669.6,Car ,Chennai
LN003014,CU003731,03/15/2024,"₹127,680",36,12.61,4278.1,Commercial  Vehicle,Bangalore
LN003854,CU001181,2021-07-16,250938,60,15.21,5997.49,TWO WHEELER,Pune
LN004681,CU004491,2022-01-23,"₹180,217",24,16.8,8893.03,Car,Bangalore
LN004273,CU003474,07/11/2023,172656,36,13.23,5836.61,TWO WHEELER,Pune
LN003354,CU004344,18 Oct 2022,80872,24,10.93,3766.64,Two-Wheeler,Pune
LN000891,CU002692,22 Oct 2023,221647,12,17.37,20254.2,CAR,Kozhikode
LN000170,CU002074,16 Nov 2022,156010,36,14.71,5386.01,Commercial Vehicle,Delhi NCR
LN002797,CU002351,03/21/2021,78271,24,11.99,3684.12,Two Wheeler,  Pune 
LN002546,CU003822,2022-10-17,145195,24,15.61,7082.17,CAR,Coimbatore
LN002532,CU004440,02/15/2024,92073,12,15.37,8326.44,Commercial Vehicle,Delhi NCR
LN002571,CU001071,04/05/2021,92114,36,10.84,3008.72,Car ,Thrissur
LN004408,CU000267,06/03/2024,64030,24,17.97,3195.71,Car ,Bangalore
LN004039,CU004093,29/07/2021,118563,36,10.06,3829.04,TRACTOR,Mumbai
LN003892,CU002368,15 Jan 2021,68124,12,11.48,6036.18,CV,Bangalore
LN000713,CU000856,09/11/2023,125150,24,11.0,5832.97,TWO WHEELER,  Hyderabad 
LN001357,CU001494,18-09-2021,148727,36,16.12,5237.62,Tractor,Thrissur
LN001316,CU001676,19-11-2021,"₹57,213",36,18.04,2069.54,Commercial  Vehicle,Ahmedabad
LN003409,CU000035,08/25/2021,47741,24,10.96,2224.22,Two-Wheeler,Kolkata
LN001221,CU001074,24/03/2024,187702,48,13.66,5097.28,Tractor,Thrissur
LN000917,CU001681,27-01-2022,109905,24,14.61,5308.58,commercial vehicle,Kolkata
LN002852,CU002898,03/10/2023,"₹95,967",48,14.83,2662.57,car,Mumbai
LN003116,CU001804,24/01/2023,126931,36,9.66,4075.47,2 Wheeler,Kozhikode
LN002573,CU002891,2021-09-16,"₹249,892",36,14.2,8565.01,Car ,Bangalore
LN001487,CU001861,23-01-2022,113230,24,13.11,5389.01,Two-Wheeler,Hyderabad
LN003088,CU000149,02-06-2024,139310,36,16.22,4912.87,2 Wheeler,Hyderabad
LN002770,CU000195,29/04/2021,83962,48,18.5,2488.37,TWO WHEELER,Pune
LN003308,CU003057,08 Jul 2022,122567,36,11.02,4013.85,CV,Thrissur
LN004781,CU002226,22-11-2023,69111,36,13.83,2356.35,two wheeler,Kochi
LN002794,CU003312,25/04/2021,103407,24,17.31,5128.09,CAR,Kochi
LN002574,CU001859,11/02/2021,224196,24,15.39,10912.1,Car,  Kolkata 
LN002519,CU000763,26 Jun 2024,88295,36,13.46,2994.61,tractor,Kozhikode
LN001433,CU002917,28 Feb 2021,40087,48,11.34,1042.7,car,Kozhikode
LN002386,CU002646,2022-04-18,"₹117,889",60,14.03,2744.9,TWO WHEELER,Kolkata
LN000567,CU001739,16-11-2023,141109,36,17.06,5035.14,Two Wheeler,Coimbatore
LN000042,CU000340,2022-07-30,548603,12,15.41,49622.18,commercial vehicle,Kozhikode
LN004009,CU001486,29/04/2023,112570,24,15.53,5486.53,CV,Kozhikode
LN000423,CU003182,10 Sep 2021,95045,36,16.17,3349.48,Two Wheeler,Delhi NCR
LN003252,CU001895,04/19/2024,83044,24,11.0,3870.5,two wheeler,Kozhikode
LN003222,CU000036,2022-06-10,"₹111,095",60,12.14,2479.11,2 Wheeler,Pune
LN003072,CU002504,19 Jan 2021,63725,48,17.78,1864.6,Two-Wheeler,Bangalore
LN004267,CU001286,2023-09-29,131220,24,14.75,6346.84,Commercial Vehicle,Ahmedabad
LN001242,CU003493,02/15/2022,"₹87,975",12,16.89,8019.15,Car ,Kochi
LN002674,CU002037,28-09-2021,117948,24,9.7,5426.38,Two Wheeler,Pune
LN000916,CU002430,07/12/2022,56056,60,18.49,1438.44,Two Wheeler,Hyderabad
LN000053,CU001806,09/04/2023,130087,24,17.56,6466.85,Car ,Delhi NCR
LN002303,CU004503,04/13/2024,185185,60,17.98,4700.47,TWO WHEELER,Hyderabad
LN003763,CU001744,2023-11-24,"₹63,563",24,17.1,3145.75,Commercial Vehicle,Delhi NCR
LN004927,CU003928,07-02-2023,246477,24,16.49,12126.07,commercial vehicle,Kochi
LN003376,CU001822,06-12-2021,278870,36,16.62,9889.82,commercial vehicle,Thrissur
LN000645,CU000531,19-10-2022,217441,48,15.13,6065.88,two wheeler,Ahmedabad
LN002114,CU000769,03/08/2023,124451,36,16.36,4397.48,2 Wheeler,Pune
LN000838,CU002277,18-03-2021,116747,24,15.63,5695.68,tractor,Kochi
LN003867,CU001731,06/14/2021,"₹134,877",36,14.99,4674.9,Two Wheeler,Kozhikode
LN001743,CU000778,07 Feb 2024,167659,60,17.69,4229.21,CAR,Kolkata
LN001157,CU003698,19-10-2023,99386,24,16.69,4899.08,Two Wheeler,Hyderabad
LN004553,CU003389,05-10-2023,169973,24,12.32,8026.64,Two Wheeler,Mumbai
LN000399,CU003327,2021-02-02,"₹212,284",48,17.35,6163.97,two wheeler,Chennai
LN002025,CU001603,02/07/2022,245706,36,9.91,7917.86,CAR,Hyderabad
LN000784,CU000521,03/03/2022,"₹75,225",24,17.81,3748.64,Car ,Mumbai
LN004892,CU004043,24-05-2023,215177,12,15.57,19479.44,Two-Wheeler,Kozhikode
LN003705,CU002955,2021-03-09,"₹207,669",48,15.39,5820.72,TWO WHEELER,Delhi NCR
LN000284,CU001958,07-12-2021,342043,24,18.36,17135.75,CAR,Delhi NCR
LN004133,CU004185,25/08/2023,99784,36,13.75,3398.28,two wheeler,Chennai
LN003533,CU002424,25 Dec 2022,136076,36,18.2,4933.14,two wheeler,Ahmedabad
LN001253,CU001695,20/02/2023,"₹55,228",24,13.65,2642.53,2 Wheeler,Kochi
LN003569,CU000726,10/07/2021,141297,24,15.11,6858.4,Car,Coimbatore
LN001274,CU001565,06/12/2023,"₹213,585",12,17.07,19487.06,Car,Coimbatore
LN003111,CU002087,05 Jan 2023,146529,24,,7113.75,car,Delhi NCR
LN001200,CU001500,07/27/2022,156718,48,14.65,4333.83,2 Wheeler,Pune
LN003403,CU004248,21 Jun 2024,"₹107,475",12,13.8,9639.76,Car,Ahmedabad
LN001907,CU002464,10-03-2021,82125,60,10.14,1750.58,Car,Chennai
LN004023,CU001235,29/03/2022,88022,24,11.03,4103.74,car,Thrissur
LN003379,CU001718,2021-04-18,160489,48,11.26,4168.22,CV,Coimbatore
LN004953,CU001167,16 Oct 2021,"₹159,467",48,15.52,4480.23,TRACTOR,Bangalore
LN003616,CU001712,2021-08-29,123962,24,12.05,5838.22,two wheeler,Hyderabad
LN003017,CU001197,06/06/2022,120838,60,16.96,3000.54,Tractor,Kozhikode
LN003902,CU003115,10 Feb 2023,193199,48,17.72,5646.99,Commercial  Vehicle,Bangalore
LN002952,CU000719,04/19/2022,47504,60,16.52,1168.37,TWO WHEELER,Kochi
LN003489,CU002804,11/23/2022,73028,36,17.08,2606.56,Two Wheeler,Mumbai
LN001713,CU003175,29 Apr 2024,"₹119,178",60,12.47,2679.44,Two-Wheeler,Delhi NCR
LN001142,CU002301,06 Oct 2023,108889,36,17.67,3918.6,Car,Thrissur
LN004369,CU002084,11/26/2023,98718,48,15.09,2751.9,CV,Pune
LN004919,CU003009,31-03-2024,113746,48,9.8,2873.98,two wheeler,Bangalore
LN001715,CU003092,03 Feb 2024,134122,48,14.12,3673.16,Two Wheeler,Delhi NCR
LN003648,CU000937,25/03/2024,245529,60,9.65,5174.58,2 Wheeler,Hyderabad
LN003954,CU000521,11-01-2021,118555,12,18.12,10875.89,Two Wheeler,Delhi NCR
LN004504,CU001556,2022-05-02,"₹66,890",12,13.72,5997.05,Car ,Kozhikode
LN003299,CU002742,03/04/2023,58035,12,11.08,5131.4,Car ,Kozhikode
LN004885,CU001143,10/04/2022,84698,24,15.83,4140.2,TWO WHEELER,Bangalore
LN000553,CU000585,30/04/2023,114544,24,13.29,5461.25,TWO WHEELER,Hyderabad
LN004868,CU001529,13-05-2024,138783,48,14.39,3819.66,Car ,Thrissur
LN000198,CU004334,2023-04-16,"₹305,623",24,12.05,14393.87,commercial vehicle,  Mumbai 
LN001041,CU000063,06/14/2023,72154,36,12.26,2405.52,car,Mumbai
LN004866,CU002436,19-01-2024,"₹96,427",36,10.84,3149.6,Car ,Thrissur
LN000845,CU001702,2022-06-09,100332,36,17.17,3585.6,Two-Wheeler,  Delhi NCR 
LN004769,CU000455,10 Oct 2022,253274,48,14.81,7024.44,Car,Pune
LN001516,CU003775,2023-08-27,93811,24,13.0,4459.95,Two-Wheeler,Pune
LN002102,CU001208,11/23/2023,102589,48,17.2,2970.84,Commercial  Vehicle,Hyderabad
LN003779,CU001666,30 Jan 2024,116687,36,15.56,4077.07,Commercial Vehicle,Bangalore
LN001144,CU002533,06/01/2021,419293,48,12.76,11198.7,Two Wheeler,Kozhikode
LN003680,CU003275,15-02-2021,113768,24,10.51,5276.64,Car ,Pune
LN001619,CU003501,10/17/2021,"₹81,866",48,9.78,2067.69,CAR,Coimbatore
LN004394,CU000027,2022-05-17,90530,36,12.28,3019.01,car,Kochi
LN003214,CU000117,08 May 2023,112966,48,12.87,3023.31,commercial vehicle,Pune
LN001027,CU001214,01/06/2022,"₹131,398",36,14.11,4497.9,2 Wheeler,Chennai
LN003348,CU000323,2023-01-21,104386,60,18.25,2664.94,Two Wheeler,Thrissur
LN004791,CU002234,29-06-2022,123248,36,14.16,4221.91,Car ,Thrissur
LN000603,CU003485,02/07/2022,68297,48,17.64,1993.4,Two-Wheeler,Coimbatore
LN001630,CU002393,2022-12-11,"₹63,172",36,14.97,2188.95,Car,Kolkata
