Customer_ID,Age,Gender,Employment_Type,Monthly_Income,CIBIL_Score,State
CU003207,22,F,SALARIED,78038,758,Telangana
CU002667,41,Male,Salaried,55866,665,west bengal
CU004568,21,FEMALE,self employed,60926,656,Gujarat
CU001443,29,N/A,N/A,48756,741,DELHI
CU002272,37,FEMALE,SELF-EMPLOYED,14666,648,MH
CU003028,24,male,selfemployed,33354,638,GJ
CU000524,27,MALE,Self Employed,30565,695,Andhra Pradesh 
CU004465,52,MALE,salaried,"₹59,414",861,
CU001935,43,male,SALARIED,51089,669,WB
CU003516,62,m,salaried,38545,743,Andhra Pradesh
CU004448,26,FEMALE,Salaried,"₹44,862",780,West Bengal
CU003734,38,male,Self-Employed,40263,744,Kerala 
CU003858,52,m,Salaried,74690,900,WestBengal
CU002632,34,MALE,Salaried,54924,813,WestBengal
CU003383,57,MALE,Self-Employed,52343,672,maharashtra
CU003596,23,F,SALARIED,40195,763,Kerala 
CU003810,40,MALE,SALARIED,"₹51,365",650,AP
CU003252,29,f,SALARIED,"₹37,832",509,delhi
CU003693,21,f,salaried,44303,651,maharashtra
CU000822,30,male,salaried,"₹12,000",722,DELHI
CU001205,49,Male,salaried,"₹14,620",unknown,TamilNadu
CU003305,25,m,SALARIED,48219,815,TamilNadu
CU002447,24,female,self employed,45791,660,Telangana
CU001665,33,MALE,self employed,45154,511,Andhra Pradesh
CU002440,37,M,salaried,54001,626,
CU004217,24,male,selfemployed,77519,758,New Delhi
CU003472,44,M,SALARIED,"₹72,306",661,maharashtra
CU003567,34,M,self employed,"₹60,437",654,Uttar Pradesh 
CU002086,34,Male,Self-Employed,14348,704,gujarat
CU002510,45,MALE,selfemployed,71326,418,Telangana
CU002308,46,Female,self employed,68776,620,DELHI
CU003161,46,m,salaried,12000,732,KERALA
CU001646,37,Male,Salaried,14346,578,telangana
CU003417,43,M,Salaried,52716,553,Andhra Pradesh 
CU003363,41,m,Salaried,54329,666,TN
CU004118,39,m,SALARIED,29154,642,maharashtra
CU000751,36,m,Salaried ,"₹28,900",637,telangana
CU002421,42,male,SELF-EMPLOYED,-,775,KARNATAKA
CU001162,26,Female,Salaried,66683,unknown,
CU002597,26,FEMALE,SELF-EMPLOYED,50191,731,telangana
CU002571,21,M,SALARIED,29794,679,Gujarat
CU004299,53,m,Salaried ,-,750,telangana
CU002075,39,N/A,Self Employed,41960,542,DELHI
CU000278,39,M,self employed,48840,unknown,Uttar Pradesh
CU000159,24,M,Self-Employed,59865,681,tamil nadu
CU001147,28,male,salaried,-,606,Gujrat
CU000295,26,female,self employed,12000,628,Maharashtra
CU003319,42,Female,Salaried,54055,900,
CU000978,45,male,salaried,21109,705,Andhra Pradesh 
CU000260,24,M,Salaried ,13140,719,Telangana
CU002207,31,Female,Salaried,28496,unknown,DELHI
CU001762,64,FEMALE,Salaried ,68070,784,Karnataka
CU002640,49,Male,SALARIED,-,574,Telangana
CU001169,39,Female,SALARIED,"₹68,245",533,karnataka
CU002315,47,m,selfemployed,81210,650,Uttar Pradesh 
CU000414,40,male,Salaried,"₹35,523",678,Telangana
CU003119,52,M,Salaried,16064,575,Gujarat
CU004345,43,MALE,SALARIED,-,552,Uttar Pradesh
CU001370,39,female,salaried,64343,724,uttar pradesh
CU003373,56,f,SALARIED,53442,657,andhra pradesh
CU000905,38,N/A,SELF-EMPLOYED,30061,727,west bengal
CU002531,34,male,self employed,45631,648,tamil nadu
CU000514,29,MALE,self employed,66198,735,Kerala
CU000068,44,FEMALE,Salaried,"₹70,553",626,Gujrat
CU002586,54,Male,SALARIED,43667,479,Kerala 
CU003419,40,Male,Self Employed,"₹47,331",747,uttar pradesh
CU003483,40,Female,salaried,"₹45,375",726,tamil nadu
CU003241,32,m,Salaried,37554,762,KARNATAKA
CU001727,52,M,Salaried,39307,550,DELHI
CU002358,32,Male,self employed,33778,657,gujarat
CU004135,44,M,SALARIED,"₹19,569",675,Maharashtra
CU001791,33,FEMALE,Salaried ,88714,680,Gujarat
CU004009,43,MALE,Salaried ,-5000,608,Andhra Pradesh
CU003265,42,m,self employed,39743,774,Maharashtra
CU003371,31,m,salaried,54411,653,MH
CU004274,43,MALE,SALARIED,74920,unknown,Tamilnadu
CU002174,34,M,Salaried ,25381,610,MH
CU001937,33,M,Salaried ,29687,730,Andhra Pradesh 
CU002117,38,Female,salaried,17498,565,UP
CU003114,40,female,Self Employed,-,808,DELHI
CU001398,25,male,self employed,51602,606,karnataka
CU001245,38,Male,Salaried,12000,833,gujarat
CU003333,41,F,salaried,81688,769,Andhra Pradesh
CU000150,50,M,N/A,59433,578,gujarat
CU001173,25,f,SALARIED,-,581,Gujarat
CU002349,21,F,selfemployed,35895,656,Gujarat
CU001193,47,m,Salaried,72989,586,west bengal
CU000185,39,MALE,SALARIED,54849,622,Gujarat
CU000888,48,male,Self Employed,14248,666,New Delhi
CU000921,21,m,Self-Employed,61895,679,Andhra Pradesh
CU001819,32,m,selfemployed,33145,560,Tamil Nadu
CU001488,23,Male,salaried,16520,696,WestBengal
CU003738,43,MALE,Self Employed,47956,452,New Delhi
CU002967,29,Male,Salaried,46112,761,TELANGANA
CU001873,40,Female,N/A,"₹41,663",678,GJ
CU003664,35,Female,Salaried,"₹40,065",unknown,gujarat
CU004287,38,M,Self Employed,25791,610,tamil nadu
CU000668,40,M,SALARIED,51349,650,TN
CU002900,48,male,Salaried ,48141,686,Tamilnadu
CU000673,50,N/A,SALARIED,47807,663,TELANGANA
CU001909,30,male,Self-Employed,58138,649,Karnataka
CU002109,63,male,Salaried ,"₹40,442",691,Telangana
CU001647,47,m,Salaried ,-,712,Karnatka
CU002036,41,Male,Salaried ,73479,unknown,TamilNadu
CU001682,38,Male,salaried,19288,534,AP
CU002232,30,Male,Salaried ,58717,656,Gujarat
CU000265,31,Male,N/A,50579,573,Telangana
CU001324,33,female,salaried,18099,602,telangana
CU002505,50,F,SELF-EMPLOYED,43849,637,Gujrat
CU000597,34,M,SELF-EMPLOYED,51846,819,TELANGANA
CU000093,41,male,SELF-EMPLOYED,30030,786,gujarat
CU001412,43,Male,SALARIED,28005,636,KARNATAKA
CU004392,32,F,salaried,12000,522,maharashtra
CU004526,51,MALE,selfemployed,33602,unknown,AP
CU001692,42,N/A,SELF-EMPLOYED,65801,588,andhra pradesh
CU000210,45,female,SALARIED,-,842,delhi
CU003340,39,Male,salaried,55437,654,Karnatka
CU002697,35,female,Salaried ,-,746,Delhi
CU002251,33,MALE,Salaried,12000,735,maharashtra
CU002396,49,m,SELF-EMPLOYED,21436,718,telangana
CU003277,51,m,Salaried,22171,unknown,Gujarat
CU001501,24,male,Self-Employed,-,652,Delhi
CU003733,39,m,Salaried ,49299,766,Tamilnadu
CU003360,45,FEMALE,SALARIED,"₹61,876",648,GJ
CU001085,53,m,Salaried,43379,547,KARNATAKA
CU004093,34,F,salaried,65306,unknown,Tamil Nadu
CU001110,27,m,Salaried ,64125,889,DELHI
CU002750,34,Male,selfemployed,50825,unknown,Tamil Nadu
CU000635,30,M,salaried,"₹60,158",664,delhi
CU003026,35,male,Salaried,51035,0,Karnataka
CU002883,42,M,Salaried ,69423,775,KERALA
CU003036,54,male,Self Employed,12000,491,MH
CU002316,22,MALE,salaried,29137,999,Gujrat
CU002233,33,Female,Salaried,44342,733,andhra pradesh
CU002163,25,Male,SALARIED,12000,628,WestBengal
CU000810,36,M,salaried,"₹41,371",670,delhi
CU002876,62,female,Salaried,"₹62,129",678,AP
CU004303,40,male,Self Employed,30319,821,karnataka
CU003345,33,M,Salaried ,33772,683,Telangana
CU000052,44,m,salaried,"₹45,911",621,WestBengal
CU002354,43,MALE,Salaried ,42996,699,Andhra Pradesh 
CU004409,39,Male,Salaried,40433,741,maharashtra
CU002129,26,m,Salaried,"₹51,464",697,west bengal
CU003515,31,M,selfemployed,"₹78,401",682,Tamil Nadu
CU001038,33,FEMALE,SALARIED,"₹34,304",706,Uttar Pradesh
CU004372,39,m,selfemployed,66703,645,WestBengal
CU002775,36,Male,Self-Employed,16052,557,TamilNadu
CU000370,33,male,Self-Employed,26925,709,Karnataka
CU003941,41,FEMALE,Self Employed,29372,742,Uttar Pradesh 
CU002714,44,M,Self Employed,50891,621,telangana
CU001483,47,male,salaried,22357,672,Tamilnadu
CU001363,36,f,Salaried,12000,623,Kerala
CU001515,33,FEMALE,salaried,18977,796,maharashtra
CU002153,40,m,selfemployed,22614,647,WB
CU000113,31,MALE,salaried,"₹35,257",684,Andhra Pradesh 
CU000169,44,MALE,Salaried ,64451,614,TamilNadu
CU002323,46,m,salaried,63297,750,gujarat
CU003359,46,MALE,Salaried ,-,688,Karnatka
CU001600,42,Male,Self Employed,35973,588,Delhi
CU000576,35,MALE,Salaried ,23207,unknown,MH
CU003075,48,female,self employed,"₹36,531",unknown,Tamilnadu
CU004019,38,F,self employed,79216,790,uttar pradesh
CU003921,42,Female,selfemployed,49280,523,Karnataka
CU003553,48,Male,self employed,"₹44,925",648,MH
CU003895,59,m,salaried,12000,612,WestBengal
CU000161,42,male,SELF-EMPLOYED,12000,703,New Delhi
CU001246,43,F,SELF-EMPLOYED,37002,612,Maharashtra
CU001355,31,m,Salaried,64150,551,WB
CU001290,54,M,Salaried,"₹12,000",648,uttar pradesh
CU000140,33,N/A,SALARIED,24757,531,delhi
CU001158,43,f,Salaried,"₹42,419",603,Uttar Pradesh 
CU002895,51,MALE,Salaried ,46848,652,telangana
CU001116,38,m,SALARIED,35387,900,Tamilnadu
CU002484,30,M,N/A,32220,582,West Bengal
CU000854,29,MALE,SALARIED,43251,729,Karnatka
CU003077,49,F,Salaried ,12000,609,delhi
CU004123,35,male,Self Employed,35033,676,tamil nadu
CU002436,43,F,self employed,"₹61,508",524,telangana
CU004240,24,female,self employed,57401,606,Tamilnadu
CU002259,47,N/A,Salaried ,60829,664,Keral
CU000054,39,f,salaried,"₹29,149",669,WB
CU002828,5,m,Salaried,15862,623,Andhra Pradesh 
CU001494,32,m,Self-Employed,-,719,maharashtra
CU002706,29,male,salaried,76797,615,karnataka
CU002435,33,F,Salaried,24170,770,uttar pradesh
CU004177,30,N/A,Self-Employed,67085,524,WestBengal
CU002178,39,Male,Self Employed,"₹65,016",609,TELANGANA
CU002195,43,M,salaried,48513,749,Gujrat
CU003646,35,MALE,Salaried,"₹27,728",635,MH
CU004203,38,FEMALE,salaried,37494,695,Kerala 
CU000620,22,m,Self-Employed,49335,581, Kerala
CU000996,55,M,SALARIED,"₹60,837",628,telangana
CU003086,37,m,Salaried,22420,895,MH
CU003427,49,N/A,self employed,"₹24,639",594,gujarat
CU001602,39,FEMALE,Salaried ,71223,unknown,West Bengal
CU002842,37,FEMALE,Salaried,55201,628,Delhi
CU003742,21,m,selfemployed,"₹35,019",521,karnataka
CU001213,33,m,Salaried ,71561,664,Uttar Pradesh 
CU003421,33,M,Salaried,49732,613,Karnatka
CU000168,55,m,SALARIED,59155,629,Andhra Pradesh 
CU002002,21,m,Salaried ,49945,759,delhi
CU003995,24,M,self employed,34921,614,karnataka
CU003290,48,m,SALARIED,40513,673,TELANGANA
CU004406,52,Male,Salaried ,73408,771,TamilNadu
CU004547,53,FEMALE,Salaried,18534,552,Delhi
CU004471,47,F,SALARIED,91776,755,karnataka
CU002766,41,MALE,self employed,57952,724,KARNATAKA
CU002829,42,MALE,SELF-EMPLOYED,27928,703,gujarat
CU003612,29,Female,selfemployed,"₹52,896",632,west bengal
CU000516,39,MALE,Salaried ,24412,558,Andhra Pradesh 
CU004244,46,Male,Self-Employed,"₹67,008",842,karnataka
CU002710,46,MALE,Salaried,38587,625,Karnataka
CU000357,47,Male,Self-Employed,31637,639,GJ
CU002867,32,f,Self-Employed,"₹53,614",627,New Delhi
CU003789,32,male,self employed,75922,628,KARNATAKA
CU003984,34,male,SELF-EMPLOYED,31900,547,maharashtra
CU002711,30,male,Salaried ,46700,801,west bengal
CU003195,50,m,salaried,21899,unknown,maharashtra
CU000530,37,m,salaried,56441,674,telangana
CU003506,36,MALE,Salaried,52582,632,delhi
CU000060,25,MALE,Salaried,36199,691,tamil nadu
CU000949,35,Male,Self-Employed,12000,716,Uttar Pradesh 
CU003226,36,f,selfemployed,45384,543,maharashtra
CU004344,32,m,salaried,44764,676, Kerala
CU000282,46,f,self employed,46636,671,Kerala
CU001184,49,MALE,Salaried ,29716,758,TELANGANA
CU001630,40,FEMALE,Self-Employed,33824,651,Andhra Pradesh
CU002783,26,FEMALE,SELF-EMPLOYED,49402,523,GJ
CU003957,41,Male,SALARIED,28919,620,New Delhi
CU003892,30,male,salaried,37291,695,Telangana
CU004033,30,MALE,Self Employed,42143,691,MH
CU003837,42,Male,Self Employed,37132,837,telangana
CU003445,45,f,Self Employed,"₹39,273",550,Uttar Pradesh
CU000452,46,F,self employed,"₹62,017",667,TELANGANA
CU001327,38,M,Salaried,59448,696,Uttar Pradesh 
CU002733,27,m,self employed,71664,680, Kerala
CU004071,36,Female,Salaried,54525,615,TN
CU001277,36,female,salaried,45687,658, Kerala
CU001284,32,male,Salaried ,69868,790,AP
CU004359,41,m,N/A,25187,803,Gujrat
CU004068,23,M,self employed,"₹55,747",740,Uttar Pradesh
CU003106,38,male,SALARIED,12000,663,New Delhi
CU000806,35,Male,self employed,66303,810,Andhra Pradesh
CU004401,53,m,SALARIED,61627,689,kerala
CU001530,51,m,Self-Employed,50827,682,west bengal
CU002555,52,F,SALARIED,"₹31,086",634,Tamil Nadu
CU004107,41,male,SALARIED,51790,764,gujarat
CU003300,35,m,Self-Employed,"₹54,030",703,West Bengal
CU000050,38,M,SALARIED,58725,534,uttar pradesh
CU001571,21,F,salaried,48136,565,KERALA
CU002692,45,Female,N/A,"₹49,157",675,WB
CU001559,43,MALE,Self-Employed,12000,741,Andhra Pradesh
CU003055,32,M,Salaried,83385,649,Uttar Pradesh 
CU003790,35,male,SALARIED,47507,625,New Delhi
CU000802,34,f,salaried,57061,603,WestBengal
CU004067,29,MALE,selfemployed,50669,663,DELHI
CU003608,25,f,Salaried ,45226,740,delhi
CU001311,57,Male,selfemployed,52858,608,Karnatka
CU004005,36,m,Self Employed,63046,714,Gujrat
CU002898,40,Female,Salaried,79150,762,Tamilnadu
CU000425,64,M,self employed,"₹14,940",702,Maharastra
CU004462,33,M,Self Employed,55930,688,GJ
CU000001,42,Female,Salaried ,42234,658,Tamilnadu
CU003229,43,Male,Salaried ,31770,614,WB
CU004013,29,male,SALARIED,25905,607,TELANGANA
CU004102,38,M,Self Employed,19140,588,Gujarat
CU000977,50,m,Self-Employed,"₹55,884",638,Karnatka
CU002035,21,FEMALE,selfemployed,54650,644,UP
CU001270,39,m,SALARIED,106965,656,GJ
CU000177,50,male,SALARIED,27107,810,Uttar Pradesh
CU004158,27,M,SALARIED,50409,681,AP
CU003142,45,m,salaried,27921,782,Gujarat
CU000513,42,m,Salaried,34479,636,
CU002585,34,N/A,self employed,-,736,KARNATAKA
CU001287,41,MALE,self employed,"₹26,787",534,WestBengal
CU002968,45,female,Self Employed,35867,558,Keral
CU001463,26,FEMALE,SELF-EMPLOYED,28523,787,Telangana
CU002410,34,Female,Salaried,74489,716,Keral
CU001813,38,f,SALARIED,"₹42,501",693,Maharastra
CU001140,32,m,salaried,80695,681,Karnatka
CU003233,46,M,self employed,-5000,720,Tamilnadu
CU001856,54,f,selfemployed,38584,557,TELANGANA
CU004379,41,MALE,SALARIED,50666,545,GJ
CU002385,31,male,self employed,65521,619,Tamilnadu
CU000767,50,M,SALARIED,12000,593,New Delhi
CU001349,25,male,selfemployed,"₹14,349",782,TELANGANA
CU002483,39,m,Salaried,28932,-300,WB
CU003525,42,m,Salaried ,38918,599,Telangana
CU001055,46,m,Salaried,21273,732,andhra pradesh
CU001318,39,female,SALARIED,49989,715,WestBengal
CU003985,47,f,salaried,45247,637,Maharastra
CU003125,51,f,self employed,30725,709,DELHI
CU002579,23,M,SALARIED,45385,677,GJ
CU002456,38,MALE,self employed,87706,649,Kerala
CU001263,28,MALE,Self-Employed,16903,689,Uttar Pradesh
CU002357,26,female,Salaried ,39433,630,WB
CU002345,45,male,SALARIED,"₹85,128",759,UP
CU000533,33,f,salaried,12868,837,uttar pradesh
CU004136,41,MALE,SALARIED,34174,659,Gujrat
CU004184,38,M,salaried,-5000,642,New Delhi
CU000381,45,male,salaried,12673,765,Uttar Pradesh
CU001867,35,MALE,Salaried,56137,617,AP
CU004199,45,m,Salaried ,80950,638,New Delhi
CU003038,35,F,Self-Employed,49156,644,Uttar Pradesh 
CU002682,44,M,self employed,70902,716,tamil nadu
CU003803,55,female,N/A,0,715,Gujarat
CU000931,26,Female,salaried,63588,668,delhi
CU002627,54,MALE,Self-Employed,50029,771,maharashtra
CU002527,32,m,SALARIED,42590,580,MH
CU004600,43,M,Self-Employed,"₹39,823",712,maharashtra
CU002392,43,female,SALARIED,63884,697,Kerala
CU003199,39,male,Salaried ,"₹88,551",717,Kerala 
CU000420,60,F,Self-Employed,"₹12,000",unknown,GJ
CU000626,50,F,salaried,12000,627, Kerala
CU002088,45,N/A,selfemployed,"₹70,046",782,Gujarat
CU001481,46,Male,Self-Employed,-,788,telangana
CU001060,39,MALE,Salaried ,"₹62,414",765,maharashtra
CU001971,29,male,Self Employed,56468,763,karnataka
CU000081,43,FEMALE,salaried,75654,742,uttar pradesh
CU004313,39,Male,SALARIED,49531,616, Kerala
CU000074,44,M,salaried,46516,619,karnataka
CU003178,26,M,Salaried ,40750,702,New Delhi
CU002605,43,male,SALARIED,-,794,Andhra Pradesh
CU002881,39,m,Self-Employed,70137,691,TELANGANA
CU001253,30,m,N/A,"₹32,923",639,WestBengal
CU004280,44,Male,Salaried ,"₹29,686",654,Telangana
CU003214,21,m,Self Employed,20664,604,karnataka
CU003252,29,f,SALARIED,"₹37,832",509,delhi
CU003173,29,m,N/A,47810,634,DELHI
CU001895,40,MALE,self employed,53182,669,Andhra Pradesh 
CU003686,44,FEMALE,salaried,-,740,TELANGANA
CU002590,34,MALE,self employed,38370,687,WB
CU001865,38,MALE,SELF-EMPLOYED,-,476,Karnataka
CU001462,42,N/A,selfemployed,64941,781,Karnataka
CU000508,26,m,N/A,53790,750,MH
CU001182,41,Male,SALARIED,55687,688,Delhi
CU000215,53,m,Salaried,62547,698,West Bengal
CU000489,31,m,Salaried,60812,570,DELHI
CU001125,45,Male,SALARIED,51511,726,telangana
CU003955,47,FEMALE,Self Employed,60676,691,GJ
CU001542,35,Male,Salaried ,69116,595,Kerala
CU000389,39,Female,Salaried ,56029,623,Kerala 
CU003934,28,male,salaried,20918,584,UP
CU003066,30,f,Salaried ,58397,595,New Delhi
CU003296,56,Male,SALARIED,57208,650,telangana
CU002212,39,M,N/A,80398,761,DELHI
CU001291,35,male,salaried,59309,720,Maharastra
CU002511,25,MALE,salaried,26687,706,Karnatka
CU002451,34,MALE,SALARIED,57410,638,gujarat
CU002996,46,male,SELF-EMPLOYED,58967,780,KARNATAKA
CU000862,43,male,SALARIED,"₹43,141",658,Maharastra
CU004434,56,male,SELF-EMPLOYED,48028,806,Andhra Pradesh 
CU002553,43,male,Self-Employed,-,603,MH
CU003902,44,f,SALARIED,33921,745,west bengal
CU002332,32,Male,Salaried,"₹16,376",506,New Delhi
CU000816,39,m,SALARIED,12000,696,tamil nadu
CU001087,26,male,self employed,62741,730,west bengal
CU002921,41,Male,Self-Employed,48353,712,telangana
CU002639,45,m,Salaried ,48244,666,Uttar Pradesh 
CU003680,39,Male,Salaried ,85694,753,DELHI
CU001577,31,F,SELF-EMPLOYED,70727,656,Karnatka
CU002113,25,MALE,self employed,38379,720,Gujarat
CU003131,31,FEMALE,Salaried,82157,621,telangana
CU004529,35,FEMALE,selfemployed,26424,unknown,WB
CU000612,64,m,SELF-EMPLOYED,43090,520,Andhra Pradesh 
CU001280,32,M,Self Employed,52166,572,UP
CU000605,35,m,salaried,30068,664,TELANGANA
CU003374,46,male,Salaried,44107,665,GJ
CU002778,42,male,Salaried,"₹15,854",863,GJ
CU002223,46,Male,N/A,12000,798,uttar pradesh
CU000353,41,Female,SELF-EMPLOYED,39952,653,Delhi
CU003002,36,Male,selfemployed,37801,657,Gujrat
CU000324,34,female,Salaried ,79539,644,WestBengal
CU004311,34,Female,salaried,42611,635,DELHI
CU003852,35,Male,Salaried,12000,665,KERALA
CU003956,36,Male,SALARIED,69206,646,maharashtra
CU001656,40,MALE,salaried,54707,603,maharashtra
CU002199,29,f,self employed,34074,730,Gujarat
CU002083,28,M,self employed,55336,646,TELANGANA
CU003328,44,m,SELF-EMPLOYED,"₹52,350",560,Tamilnadu
CU001406,34,male,salaried,55106,727,Uttar Pradesh
CU003952,37,M,selfemployed,54153,784,Kerala
CU001700,34,FEMALE,selfemployed,33420,599, Kerala
CU001706,34,Male,Salaried ,27169,686,MH
CU002914,47,MALE,salaried,"₹41,505",567,Uttar Pradesh
CU002068,25,MALE,Self-Employed,"₹46,317",829,AP
CU000623,50,M,Salaried,34736,786,Karnataka
CU002993,33,N/A,salaried,91240,730,Gujarat
CU003688,27,Female,SALARIED,93976,649,Kerala 
CU004223,43,M,Self Employed,31581,807,MH
CU002439,47,M,salaried,15963,802,maharashtra
CU001832,47,m,Salaried,57269,677,TamilNadu
CU001275,29,MALE,salaried,48523,683,karnataka
CU002208,36,m,SALARIED,45684,603,Uttar Pradesh
CU003130,31,m,Self-Employed,56134,735,Tamilnadu
CU000164,30,m,salaried,"₹26,535",558,Maharashtra
CU001754,28,Female,Self Employed,14939,769,New Delhi
CU002048,33,f,salaried,44301,598,TELANGANA
CU003430,31,f,SALARIED,63152,unknown,kerala
CU002871,39,M,selfemployed,-,598,TELANGANA
CU002247,48,M,Salaried ,"₹39,490",692,Maharastra
CU003942,32,male,Self Employed,12000,591,TELANGANA
CU000409,45,MALE,salaried,12000,-300,TELANGANA
CU000143,21,F,salaried,"₹43,914",846,uttar pradesh
CU000023,38,male,N/A,40308,649,TELANGANA
CU002253,39,m,Salaried,"₹14,500",unknown,Tamilnadu
CU001771,22,MALE,salaried,42551,534,Uttar Pradesh
CU001006,35,male,Salaried ,38096,724,Karnataka
CU000642,33,F,SALARIED,57809,unknown,Kerala
CU003279,43,FEMALE,Salaried,79880,590,Karnatka
CU002655,21,Male,salaried,38404,543,MH
CU001344,37,F,Salaried,44668,741,Andhra Pradesh 
CU000385,39,MALE,Salaried ,"₹65,020",621,Uttar Pradesh 
CU000889,33,Male,Salaried ,47262,645,telangana
CU003927,47,MALE,Self-Employed,45348,813,WestBengal
CU001086,24,Male,Self-Employed,52792,480,TN
CU003973,63,female,SALARIED,"₹47,893",794,Gujarat
CU000532,36,M,Self-Employed,42370,754,karnataka
CU003288,33,m,salaried,"₹66,647",825,Keral
CU001854,40,Male,SELF-EMPLOYED,27360,550,Gujarat
CU001936,40,M,Salaried,"₹25,467",694,gujarat
CU003154,31,m,Salaried ,47829,668,Uttar Pradesh 
CU002448,49,female,Salaried,-,672,MH
CU001076,40,MALE,Salaried,"₹66,930",482,Gujarat
CU004571,22,F,SALARIED,58226,845,KARNATAKA
CU002689,29,f,selfemployed,47861,467,Keral
CU003788,38,M,Salaried,39239,unknown,maharashtra
CU001933,41,m,salaried,"₹42,432",652,gujarat
CU002768,22,male,Salaried ,12000,667,Karnataka
CU001672,21,m,Salaried ,55655,unknown,telangana
CU002439,47,M,salaried,15963,802,maharashtra
CU002984,41,female,SALARIED,58923,812,Uttar Pradesh
CU002110,-1,m,SELF-EMPLOYED,40080,720,GJ
CU002187,42,Female,selfemployed,49193,520,Karnatka
CU001149,50,F,SELF-EMPLOYED,29419,787,Tamilnadu
CU000787,24,FEMALE,N/A,36695,663,Gujrat
CU001586,35,MALE,SELF-EMPLOYED,23905,673,gujarat
CU003167,41,MALE,self employed,68741,683,AP
CU000267,38,male,Salaried ,"₹42,059",629,AP
CU004520,43,Female,Self-Employed,46235,674,uttar pradesh
CU000361,58,MALE,SELF-EMPLOYED,"₹23,649",682,Andhra Pradesh 
CU001461,42,male,salaried,30941,658,Karnataka
CU000953,21,Male,Salaried ,34079,769,AP
CU002161,44,M,Salaried,-,739,Maharashtra
CU003361,38,MALE,Self-Employed,32029,597,Karnataka
CU004560,51,male,SELF-EMPLOYED,44281,587,Keral
CU003244,34,Male,Self Employed,"₹42,877",637,tamil nadu
