loan_id,customer_id,disbursal_date,loan_amount,tenure_months,interest_rate,emi_amount,vehicle_type,branch,disbursal_date_raw
LN002406,CU002264,2023-11-20,92510,12,15.12,8355.04,"Two wheeler",kochi,2023-11-20
LN004678,CU000251,2021-05-22,189177,36,16.77,6723.04,Car,kochi,05/22/2021
LN004795,CU001581,2022-12-16,175011,36,15.19,6083.11,"Two wheeler",mumbai,"16 Dec 2022"
LN000945,CU004460,2021-07-06,103157,48,17.21,2987.82,"Two wheeler",thrissur,"06 Jul 2021"
LN002754,CU003596,2022-03-06,82564,48,15.8,2331.44,"Two wheeler",kolkata,06/03/2022
LN000508,CU000855,2022-11-06,90490,48,13.89,2467.78,"Commercial Vehicle",kolkata,"06 Nov 2022"
LN002004,CU002905,2021-05-18,63155,24,10.01,2914.57,"Two wheeler",bangalore,2021-05-18
LN001789,CU001986,2021-01-18,177503,36,12.14,5907.52,"Two wheeler",ahmedabad,2021-01-18
LN002883,CU000569,2023-08-16,59144,36,13.83,2016.52,"Commercial Vehicle",kochi,2023-08-16
LN001121,CU004437,2021-12-29,199950,48,15.47,5612.51,Car,thrissur,2021-12-29
LN002347,CU002807,2021-06-24,99529,36,14.09,3406.02,Car,bangalore,"24 Jun 2021"
LN004896,CU000615,2021-03-23,87212,24,13.77,4177.83,"Two wheeler",ahmedabad,03/23/2021
LN002222,CU003038,2023-03-26,238675,48,11.9,6273.52,Car,ahmedabad,"26 Mar 2023"
LN002505,CU000954,2024-03-31,226384,36,13.29,7659.43,"Two wheeler",coimbatore,"31 Mar 2024"
LN000773,CU003144,2022-05-20,108451,12,10.96,9583.06,"Two wheeler",ahmedabad,05/20/2022
LN001696,CU003915,2022-08-10,216640,12,14.8,19533.12,Car,kochi,10/08/2022
LN003337,CU003878,2022-07-05,59856,48,14.06,1637.46,Tractor,coimbatore,05/07/2022
LN001220,CU002207,2021-10-11,139796,48,11.36,3637.59,"Two wheeler",thrissur,11/10/2021
LN004512,CU002322,2023-07-11,87618,36,15.08,3040.74,"Two wheeler",delhi,11/07/2023
LN004566,CU001760,2023-04-29,139877,48,11.57,3654.04,Car,bangalore,"29 Apr 2023"
LN001557,CU004063,2022-03-04,107495,36,14.95,3723.72,"Two wheeler",delhi,04/03/2022
LN004162,CU000375,2022-02-26,282900,36,18.5,10298.61,"Two wheeler",coimbatore,2022-02-26
LN001540,CU000040,2022-09-07,210239,60,17.76,5311.28,"Two wheeler",pune,"07 Sep 2022"
LN004587,CU004014,2024-04-25,204937,36,17.49,7356.64,"Two wheeler",kozhikode,25/04/2024
LN003113,CU003858,2021-08-30,207143,36,16.24,7307.1,"Two wheeler",delhi,2021-08-30
LN004869,CU002026,2023-03-01,76373,48,15.98,2163.65,"Two wheeler",ahmedabad,"01 Mar 2023"
LN002036,CU003087,2023-08-02,54058,36,18.37,1964.37,Car,pune,02/08/2023
LN003935,CU004443,2022-09-13,83796,24,12.68,3971.23,"Two wheeler",kozhikode,"13 Sep 2022"
LN000228,CU000552,2022-09-17,172180,48,12.5,4576.54,Tractor,kozhikode,09/17/2022
LN003303,CU003867,2024-03-28,72178,48,11.23,1873.55,Car,pune,03/28/2024
LN002272,CU003982,2024-05-09,46705,60,13.94,1085.29,"Two wheeler",mumbai,2024-05-09
LN002699,CU004395,2023-01-17,77724,24,17.49,3861.18,"Two wheeler",kozhikode,"17 Jan 2023"
LN004220,CU002114,2021-12-08,166415,24,11.98,7832.18,Car,thrissur,2021-12-08
LN002378,CU002456,2021-07-30,143332,48,17.92,4204.39,Car,delhi,"30 Jul 2021"
LN002703,CU002562,2021-03-27,179244,36,14.71,6188.13,Car,mumbai,27/03/2021
LN000884,CU001235,2022-02-09,270523,36,9.6,8678.3,"Two wheeler",thrissur,09/02/2022
LN001001,CU001810,2021-04-30,109923,24,12.04,5176.51,"Commercial Vehicle",kochi,2021-04-30
LN001209,CU000178,2022-09-21,101724,12,14.25,9145.47,"Two wheeler",hyderabad,2022-09-21
LN001094,CU001154,2022-05-29,93568,48,15.96,2649.83,Tractor,chennai,"29 May 2022"
LN003981,CU000776,2024-01-15,122793,48,14.15,3364.75,"Two wheeler",thrissur,"15 Jan 2024"
LN004399,CU000211,2021-08-29,154319,36,17.25,5521.11,"Commercial Vehicle",chennai,2021-08-29
LN000436,CU001177,2024-05-21,54175,36,14.94,1876.4,"Two wheeler",kozhikode,2024-05-21
LN002452,CU000161,2022-11-30,77625,12,10.2,6831.69,"Two wheeler",mumbai,11/30/2022
LN003010,CU002433,2021-05-29,176963,24,11.7,8305.49,"Two wheeler",delhi,05/29/2021
LN003342,CU001369,2022-11-12,122265,48,15.92,3460.02,"Commercial Vehicle",chennai,12/11/2022
LN002427,CU002830,2023-04-22,296844,24,14.33,14298.66,Tractor,delhi,2023-04-22
LN002334,CU001053,2022-02-06,94632,24,16.33,4648.41,Car,chennai,06/02/2022
LN001758,CU001698,2021-01-27,66940,48,10.72,1721.01,"Two wheeler",ahmedabad,2021-01-27
LN004373,CU001060,2023-09-09,132486,36,10,4274.95,"Two wheeler",chennai,2023-09-09
LN001719,CU001867,2023-04-03,163354,36,15.81,5727.73,"Commercial Vehicle",kozhikode,2023-04-03
LN003121,CU003629,2022-10-20,165033,48,15.51,4635.77,"Two wheeler",ahmedabad,2022-10-20
LN000579,CU002971,2023-09-03,73863,60,13.37,1694.63,"Two wheeler",kolkata,03/09/2023
LN001688,CU003402,2021-10-17,196687,36,16.38,6951.89,"Two wheeler",hyderabad,2021-10-17
LN001634,CU001455,2021-01-13,56162,36,17.61,2019.42,"Two wheeler",chennai,01/13/2021
LN001411,CU000415,2024-06-27,120265,48,18.04,3535.3,"Two wheeler",kozhikode,27/06/2024
LN002063,CU002563,2022-10-17,306656,60,17.71,7738.75,Car,ahmedabad,2022-10-17
LN001084,CU004521,2021-04-30,69545,36,9.94,2242.06,"Commercial Vehicle",chennai,2021-04-30
LN004378,CU002013,2021-06-19,309953,12,15.31,28021.19,"Commercial Vehicle",hyderabad,"19 Jun 2021"
LN002109,CU002795,2021-03-27,162539,60,15.44,3904.43,"Two wheeler",kozhikode,03/27/2021
LN004458,CU003409,2023-08-04,104076,12,17.78,9530.79,Car,mumbai,04/08/2023
LN001541,CU000190,2022-01-14,293889,24,12.36,13883.84,"Two wheeler",delhi,14/01/2022
LN004386,CU002804,2021-11-13,329471,36,15.38,11482.63,"Two wheeler",hyderabad,2021-11-13
LN004111,CU000760,2022-03-21,327597,36,16.78,11643.89,"Two wheeler",ahmedabad,21/03/2022
LN004151,CU000669,2022-07-23,92868,36,11.41,3058.44,Car,mumbai,23/07/2022
LN000070,CU003710,2023-01-09,107590,12,15.38,9730.19,"Two wheeler",kozhikode,09/01/2023
LN001926,CU000400,2022-03-19,152942,24,10.44,7088.6,"Two wheeler",hyderabad,2022-03-19
LN001030,CU003859,2022-11-01,150163,36,17.53,5393.41,"Commercial Vehicle",chennai,"01 Nov 2022"
LN000924,CU002394,2024-03-07,217058,24,17.72,10807.08,"Two wheeler",ahmedabad,2024-03-07
LN004058,CU004372,2022-08-13,300486,60,11.71,6640.19,"Two wheeler",ahmedabad,2022-08-13
LN002616,CU001892,2021-04-19,76463,12,16.63,6960.37,Car,kolkata,2021-04-19
LN002949,CU001578,2024-02-25,116043,48,16.3,3306.55,Car,mumbai,02/25/2024
LN001923,CU004127,2023-01-26,150491,24,12.2,7098.2,"Two wheeler",chennai,2023-01-26
LN001412,CU001886,2021-04-12,173461,48,10.42,4434.49,Tractor,mumbai,12/04/2021
LN000220,CU002061,2024-05-30,79649,36,9.52,2552.14,Car,bangalore,"30 May 2024"
LN000157,CU003826,2022-07-19,98183,48,17.99,2883.61,Car,thrissur,"19 Jul 2022"
LN001324,CU001955,2021-01-10,283525,24,16.2,13909.38,"Two wheeler",delhi,10/01/2021
LN003883,CU000008,2022-04-19,138850,36,11.79,4597.89,"Commercial Vehicle",delhi,04/19/2022
LN001950,CU002902,2022-01-25,214773,36,14.32,7373.86,"Two wheeler",ahmedabad,2022-01-25
LN004480,CU004574,2022-03-16,87924,36,13.67,2990.96,Car,bangalore,2022-03-16
LN001490,CU001378,2021-03-27,398539,36,13.32,13489.86,Car,kochi,2021-03-27
LN000746,CU002850,2021-03-02,59930,36,16.66,2126.54,"Two wheeler",kolkata,2021-03-02
LN002034,CU004539,2023-02-08,113454,60,10.17,2420.06,"Two wheeler",pune,08/02/2023
LN000407,CU000443,2022-12-12,152132,60,14.44,3574.64,"Commercial Vehicle",delhi,2022-12-12
LN000247,CU000279,2023-01-28,234450,48,13.83,6386.72,"Commercial Vehicle",hyderabad,01/28/2023
LN003228,CU004415,2024-05-25,181094,36,13.61,6155.12,Car,coimbatore,2024-05-25
LN001977,CU000645,2024-05-13,106929,60,10.13,2278.77,Car,kozhikode,05/13/2024
LN001783,CU004441,2023-03-21,137748,36,13.04,4643.93,Car,bangalore,21/03/2023
LN001815,CU000253,2021-11-19,118419,48,14.6,3271.73,"Two wheeler",kozhikode,19/11/2021
LN000630,CU004118,2024-04-01,61159,36,17.69,2201.55,"Two wheeler",kochi,2024-04-01
LN000350,CU000112,2021-10-10,106432,24,14.99,5160.03,"Two wheeler",kozhikode,10/10/2021
LN004192,CU001267,2021-09-04,159844,24,12.19,7538.6,"Commercial Vehicle",chennai,04/09/2021
LN004523,CU003794,2024-02-19,239285,24,14.34,11527.23,"Two wheeler",bangalore,2024-02-19
LN004790,CU002231,2022-04-12,156190,36,15.65,5464.23,"Commercial Vehicle",kolkata,2022-04-12
LN002708,CU001556,2022-03-18,134620,48,10.07,3418.84,"Commercial Vehicle",kozhikode,2022-03-18
LN002788,CU003386,2023-03-05,84957,36,16.51,3008.27,Car,chennai,05/03/2023
LN001257,CU003035,2023-05-09,149856,36,14.48,5156.73,"Two wheeler",mumbai,2023-05-09
LN004508,CU001935,2024-01-18,69198,60,11.39,1518.03,Car,delhi,2024-01-18
LN003938,CU001937,2023-07-01,205682,36,11.16,6749.36,"Two wheeler",mumbai,2023-07-01
LN001648,CU000366,2021-04-06,155640,24,14.03,7474.93,"Two wheeler",bangalore,06/04/2021
LN004611,CU002356,2022-11-26,125229,24,10.91,5831.42,Tractor,bangalore,"26 Nov 2022"
LN000830,CU001257,2021-02-25,145345,36,10.52,4725.44,Car,hyderabad,2021-02-25
LN004612,CU003768,2021-08-14,83539,24,9.73,3844.5,"Two wheeler",mumbai,"14 Aug 2021"
LN002382,CU002692,2023-01-04,320190,36,14.35,10997.84,Tractor,mumbai,04/01/2023
LN001115,CU003565,2023-03-15,76476,48,13.83,2083.3,Car,chennai,15/03/2023
LN003095,CU004123,2024-01-28,167127,36,10.09,5399.78,"Two wheeler",bangalore,2024-01-28
LN004620,CU001816,2022-02-17,215160,48,13.36,5810.72,"Two wheeler",hyderabad,17/02/2022
LN000976,CU001746,2023-06-13,141907,48,18.39,4197.49,Car,ahmedabad,2023-06-13
LN004748,CU001958,2021-03-18,202885,60,9.63,4273.86,"Two wheeler",bangalore,2021-03-18
LN001781,CU001493,2022-01-20,125886,24,15.99,6163.17,"Two wheeler",hyderabad,2022-01-20
LN000362,CU003514,2022-06-29,161379,24,17.45,8013.88,"Two wheeler",kochi,29/06/2022
LN002401,CU001408,2023-04-03,222837,24,16.01,10911.86,"Two wheeler",kochi,03/04/2023
LN001902,CU002547,2021-04-04,100589,24,12.85,4775.1,Car,chennai,"04 Apr 2021"
LN004765,CU001811,2021-06-19,198676,24,15.64,9693.66,"Two wheeler",ahmedabad,2021-06-19
LN003436,CU001541,2021-05-09,46493,60,17.54,1169.01,Car,thrissur,2021-05-09
LN001159,CU000479,2022-12-07,109784,36,11.86,3639.06,"Two wheeler",chennai,2022-12-07
LN001410,CU004455,2024-05-14,146835,24,14.83,7107.68,"Two wheeler",chennai,05/14/2024
LN001413,CU001808,2023-06-28,168498,24,17.97,8409.67,"Two wheeler",hyderabad,06/28/2023
LN001721,CU001484,2021-10-24,173035,24,15.62,8440.95,"Two wheeler",kozhikode,2021-10-24
LN000340,CU000465,2023-12-26,99898,48,17.16,2890.84,"Two wheeler",coimbatore,2023-12-26
LN004105,CU001823,2022-06-28,138245,36,15.91,4854.14,Car,kozhikode,2022-06-28
LN004556,CU002175,2022-11-07,262488,36,15.99,9227,"Commercial Vehicle",pune,07/11/2022
LN004056,CU003630,2023-02-06,139807,24,12.51,6614.55,"Two wheeler",chennai,06/02/2023
LN002228,CU000530,2023-07-24,252178,36,10.89,8242.85,"Two wheeler",ahmedabad,07/24/2023
LN000115,CU002523,2024-06-04,60428,36,16.03,2125.36,Car,mumbai,2024-06-04
LN004013,CU002606,2023-02-10,126750,12,16.17,11510.34,Car,coimbatore,10/02/2023
LN002403,CU003469,2024-03-16,97312,48,10.15,2475.1,"Two wheeler",kozhikode,2024-03-16
LN002439,CU003177,2022-07-28,162454,36,12.36,5423.77,"Two wheeler",bangalore,"28 Jul 2022"
LN003316,CU000323,2023-09-10,168520,36,17.17,6022.47,Car,ahmedabad,2023-09-10
LN001155,CU002423,2022-12-24,123755,12,9.77,10866.8,Car,bangalore,12/24/2022
LN001769,CU002424,2023-01-31,96918,36,13.93,3309.13,"Commercial Vehicle",delhi,2023-01-31
LN004826,CU000888,2023-03-13,270264,36,10.02,8723.2,Car,bangalore,2023-03-13
LN002327,CU001257,2023-03-10,138567,24,15.4,6745.01,Car,kochi,10/03/2023
LN002516,CU001874,2024-04-23,109392,48,13.35,2953.75,"Two wheeler",chennai,"23 Apr 2024"
LN004670,CU004521,2022-04-04,162704,36,12.56,5447.72,Car,bangalore,2022-04-04
LN001813,CU001378,2022-08-31,63645,24,10.34,2946.89,"Two wheeler",delhi,2022-08-31
LN003512,CU003380,2021-02-19,237405,24,10.19,10975.87,"Commercial Vehicle",coimbatore,02/19/2021
LN002450,CU001780,2021-08-28,189416,36,10.99,6200.34,"Two wheeler",delhi,"28 Aug 2021"
LN002301,CU001279,2021-08-13,103575,24,10.68,4812.03,"Two wheeler",kozhikode,"13 Aug 2021"
LN003813,CU001408,2023-01-31,113735,36,13.96,3884.98,Car,ahmedabad,"31 Jan 2023"
LN001288,CU001673,2023-09-18,112598,24,15.93,5509.38,"Two wheeler",kozhikode,2023-09-18
LN004595,CU004332,2022-07-02,143003,24,11.42,6692.98,Tractor,pune,2022-07-02
LN001165,CU000608,2021-05-03,306558,36,10.12,9909.04,"Two wheeler",chennai,2021-05-03
LN003115,CU001076,2021-12-31,40981,36,17.02,1461.49,Tractor,kolkata,2021-12-31
LN003242,CU003537,2023-08-05,233319,36,17.36,8360.32,"Two wheeler",kochi,"05 Aug 2023"
LN002611,CU001045,2022-08-13,113169,36,16.86,4026.9,Car,chennai,2022-08-13
LN002322,CU002196,2023-12-02,113909,36,10.3,3691.59,Car,kochi,"02 Dec 2023"
LN004012,CU003036,2021-05-31,161916,24,9.71,7449.95,"Two wheeler",hyderabad,2021-05-31
LN000866,CU001455,2023-02-25,52670,12,17.46,4815.26,"Two wheeler",hyderabad,2023-02-25
LN001467,CU001140,2024-04-23,167558,36,12.8,5629.56,"Two wheeler",pune,04/23/2024
LN002091,CU003735,2021-11-04,126684,36,11.12,4154.67,Car,kozhikode,04/11/2021
LN002459,CU003873,2023-03-15,215429,24,13.34,10276.33,"Commercial Vehicle",mumbai,15/03/2023
LN003889,CU003619,2022-08-28,102989,36,11.6,3401.07,"Commercial Vehicle",bangalore,2022-08-28
LN003402,CU003506,2024-06-23,176019,36,13.48,5971.55,"Commercial Vehicle",delhi,"23 Jun 2024"
LN004685,CU002112,2022-07-09,200329,12,18.18,18383.33,Car,kochi,09/07/2022
LN001175,CU003102,2023-11-25,283436,12,17.76,25953.05,"Two wheeler",kozhikode,2023-11-25
LN002836,CU000520,2021-04-03,67044,48,14.52,1849.61,"Two wheeler",bangalore,"03 Apr 2021"
LN001436,CU000806,2023-11-09,111843,36,15.95,3929.31,Tractor,ahmedabad,2023-11-09
LN000903,CU004073,2022-03-03,219698,48,15.63,6184.75,Car,ahmedabad,2022-03-03
LN001456,CU003905,2023-09-11,100750,36,16.72,3577.99,Car,ahmedabad,11/09/2023
LN004971,CU003539,2022-11-16,186037,36,13.71,6332.13,Car,kolkata,2022-11-16
LN004282,CU002225,2023-10-14,263497,24,13.5,12589.1,"Commercial Vehicle",kochi,"14 Oct 2023"
LN000355,CU001771,2023-07-03,175238,24,17.34,8692.82,Car,delhi,03/07/2023
LN004066,CU002623,2024-07-04,150234,48,17.53,4376.31,"Commercial Vehicle",kochi,04/07/2024
LN003440,CU004000,2024-11-01,141623,60,15.45,3402.75,Car,kochi,01/11/2024
LN004979,CU002495,2021-06-05,82640,36,10.24,2675.88,"Two wheeler",kozhikode,"05 Jun 2021"
LN004789,CU002659,2021-02-03,286287,12,14.22,25734.53,Car,hyderabad,2021-02-03
LN000516,CU001324,2022-11-30,52772,48,10.16,1342.49,"Commercial Vehicle",hyderabad,30/11/2022
LN004726,CU004064,2023-01-01,125003,36,10.95,4089.48,Car,thrissur,01/01/2023
LN004564,CU003924,2023-05-20,89049,60,13.35,2042.13,"Commercial Vehicle",mumbai,20/05/2023
LN003371,CU000797,2021-08-27,256044,12,14.07,22997.89,"Two wheeler",thrissur,27/08/2021
LN000700,CU002479,2022-07-01,180943,12,13.39,16194.46,"Two wheeler",pune,01/07/2022
LN002298,CU004005,2024-01-18,380781,24,13.52,18196.17,Car,hyderabad,01/18/2024
LN002044,CU001042,2024-05-27,173133,48,10.18,4406.08,"Two wheeler",chennai,27/05/2024
LN001375,CU004031,2021-07-02,104757,24,12.51,4956.26,Tractor,kolkata,2021-07-02
LN002647,CU002129,2021-04-18,64640,12,15.34,5844.67,"Commercial Vehicle",kozhikode,2021-04-18
LN004049,CU004568,2022-03-28,162693,24,12.78,7717.92,Car,coimbatore,28/03/2022
LN001012,CU000185,2021-03-29,98611,60,17.83,2494.96,"Two wheeler",thrissur,2021-03-29
LN002992,CU002533,2022-04-01,137570,12,14.08,12357.19,"Commercial Vehicle",bangalore,2022-04-01
LN003195,CU001949,2022-10-05,69614,12,12.24,6192.94,"Two wheeler",kozhikode,2022-10-05
LN001301,CU004417,2021-05-18,183932,48,18.22,5424.17,Car,kolkata,05/18/2021
LN004360,CU004138,2021-01-24,196385,24,17.02,9711.61,Car,ahmedabad,24/01/2021
LN003973,CU003408,2023-04-02,168209,36,16.36,5943.67,"Commercial Vehicle",kochi,2023-04-02
LN004195,CU004401,2021-04-12,100996,36,14.97,3499.58,"Commercial Vehicle",ahmedabad,12/04/2021
LN003962,CU001004,2021-06-17,97511,24,14.8,4718.72,"Commercial Vehicle",hyderabad,06/17/2021
LN002160,CU002667,2024-03-23,281979,36,16.29,9953.96,Car,ahmedabad,2024-03-23
LN003534,CU002791,2024-03-09,172406,24,13.3,8220.81,"Commercial Vehicle",pune,2024-03-09
LN004735,CU003063,2024-06-11,365677,48,13.23,9851.99,"Two wheeler",kolkata,2024-06-11
LN004005,CU004553,2022-12-16,47716,60,16.97,1185.1,"Commercial Vehicle",hyderabad,12/16/2022
LN000149,CU001306,2023-04-04,138222,60,15.87,3351.75,"Commercial Vehicle",chennai,04/04/2023
LN004316,CU002110,2021-02-03,86123,36,14.63,2969.9,Car,pune,03/02/2021
LN004683,CU001736,2023-02-09,228030,24,12.72,10811,Car,mumbai,"09 Feb 2023"
LN004716,CU000231,2023-10-03,120882,36,10.53,3930.67,"Two wheeler",ahmedabad,"03 Oct 2023"
LN000531,CU003510,2023-06-28,320778,60,18.45,8224.38,"Two wheeler",kolkata,28/06/2023
LN000987,CU001785,2022-11-10,124535,12,9.75,10934.13,Car,kochi,"10 Nov 2022"
LN004262,CU002981,2023-11-09,44749,24,17.1,2214.64,Car,hyderabad,"09 Nov 2023"
LN004324,CU003229,2023-06-04,123609,24,9.56,5678.86,Car,kozhikode,04/06/2023
LN004349,CU000698,2024-01-15,154368,36,10.61,5025.35,Car,coimbatore,"15 Jan 2024"
LN003171,CU000444,2023-08-05,45022,24,15.97,2203.77,Car,kolkata,2023-08-05
LN004833,CU004216,2021-03-27,217681,48,11.56,5685.46,"Commercial Vehicle",kolkata,03/27/2021
LN004524,CU001364,2023-10-11,97397,48,10.9,2512.55,"Two wheeler",kolkata,11/10/2023
LN004801,CU002011,2023-01-28,80575,36,12.79,2706.75,"Two wheeler",ahmedabad,2023-01-28
LN001942,CU002008,2023-03-15,103498,36,11.64,3419.85,Car,ahmedabad,15/03/2023
LN002659,CU001823,2022-11-16,116263,48,13.69,3159.01,"Commercial Vehicle",ahmedabad,2022-11-16
LN002872,CU004374,2024-05-19,59368,48,17.81,1738.05,"Two wheeler",hyderabad,"19 May 2024"
LN001293,CU003851,2023-03-01,185847,24,13.75,8901.12,"Two wheeler",ahmedabad,"01 Mar 2023"
LN000359,CU001956,2023-06-08,61831,36,16.78,2197.68,"Two wheeler",kochi,"08 Jun 2023"
LN002786,CU002278,2021-08-06,149543,36,11.53,4933.46,"Two wheeler",ahmedabad,06/08/2021
LN002341,CU003699,2022-06-25,144318,24,12.7,6840.82,Car,coimbatore,06/25/2022
LN003225,CU003342,2022-03-11,105734,12,15.38,9562.34,Car,kozhikode,2022-03-11
LN000034,CU001379,2022-03-25,82364,60,9.96,1748.37,"Two wheeler",mumbai,03/25/2022
LN000330,CU002774,2024-02-23,106084,60,14.02,2469.49,"Two wheeler",kochi,23/02/2024
LN003524,CU000139,2021-08-28,224054,24,13.22,10675.1,Tractor,pune,2021-08-28
LN004412,CU002941,2023-06-28,102449,48,13.02,2749.47,"Two wheeler",ahmedabad,06/28/2023
LN004031,CU002817,2021-01-12,170870,48,9.59,4300.14,"Two wheeler",thrissur,12/01/2021
LN004054,CU000132,2022-08-18,129709,24,14.83,6278.68,Car,kolkata,"18 Aug 2022"
LN001537,CU001129,2022-11-18,144380,36,18.04,5222.58,"Commercial Vehicle",delhi,11/18/2022
LN001888,CU002759,2023-03-15,82335,24,16.61,4055.42,"Two wheeler",ahmedabad,2023-03-15
LN004485,CU000751,2021-03-03,396455,24,11.64,18595.93,"Commercial Vehicle",delhi,03/03/2021
LN002157,CU003271,2022-07-25,219290,60,12.3,4911.29,"Two wheeler",pune,07/25/2022
LN003424,CU001967,2021-08-05,157051,36,13.14,5302.27,"Commercial Vehicle",ahmedabad,05/08/2021
LN003739,CU002363,2021-12-22,147890,36,15.52,5164.4,"Commercial Vehicle",coimbatore,22/12/2021
LN000687,CU002550,2023-01-23,169188,60,15.72,4089.2,"Two wheeler",delhi,"23 Jan 2023"
LN001262,CU000008,2021-06-08,84551,36,14.49,2909.92,"Two wheeler",thrissur,2021-06-08
LN004266,CU003637,2024-06-19,313024,36,10.78,10215.42,"Two wheeler",bangalore,2024-06-19
LN002884,CU002019,2023-04-11,113723,60,11.18,2482.83,Car,thrissur,2023-04-11
LN001406,CU000030,2022-09-27,96443,48,16.84,2774.89,"Two wheeler",delhi,27/09/2022
LN000693,CU003282,2024-01-03,181796,36,12.18,6053.87,Tractor,ahmedabad,"03 Jan 2024"
LN003167,CU003204,2021-03-05,91912,60,11.42,2017.7,"Commercial Vehicle",kozhikode,2021-03-05
LN003016,CU002588,2022-11-12,120533,36,10.17,3898.89,"Commercial Vehicle",thrissur,12/11/2022
LN003750,CU000679,2022-01-12,94773,36,15.06,3288.12,"Two wheeler",delhi,12/01/2022
LN003766,CU004584,2023-10-12,113042,24,17.14,5596.66,"Two wheeler",ahmedabad,2023-10-12
LN003824,CU002935,2022-03-06,55003,36,16.27,1941.08,"Commercial Vehicle",hyderabad,06/03/2022
LN004884,CU001989,2021-11-20,118941,48,17.27,3448.68,"Two wheeler",kochi,11/20/2021
LN001764,CU003852,2024-11-06,60058,36,12.26,2002.25,Car,delhi,06/11/2024
LN001988,CU003782,2024-04-10,261439,36,10.34,8477.7,"Two wheeler",hyderabad,"10 Apr 2024"
LN000674,CU004187,2024-06-11,82666,24,16.23,4056.68,"Two wheeler",hyderabad,2024-06-11
LN000753,CU001144,2022-10-04,94979,24,14.12,4565.6,Car,kozhikode,04/10/2022
LN004605,CU003965,2023-09-09,210787,36,10.6,6861.04,Car,kozhikode,"09 Sep 2023"
LN003169,CU004223,2022-03-05,65889,36,11.42,2170.25,Car,kolkata,05/03/2022
LN003211,CU000911,2021-11-24,144805,36,13.25,4896.51,Car,thrissur,11/24/2021
LN003839,CU000279,2022-02-23,74613,36,13.35,2526.6,"Commercial Vehicle",kozhikode,2022-02-23
LN004417,CU000694,2024-01-03,156383,36,12.08,5200.13,"Commercial Vehicle",chennai,03/01/2024
LN000129,CU001901,2024-02-24,111072,36,12.87,3735.5,"Two wheeler",delhi,24/02/2024
LN000803,CU004210,2022-02-02,95965,48,13.57,2601.73,"Two wheeler",kochi,"02 Feb 2022"
LN000388,CU002705,2023-03-27,118149,36,13.11,3987.17,"Commercial Vehicle",hyderabad,27/03/2023
LN004964,CU003615,2022-10-12,93933,36,15.24,3267.27,"Two wheeler",kolkata,2022-10-12
LN001007,CU003673,2021-06-26,155548,24,12.45,7354.92,"Two wheeler",ahmedabad,26/06/2021
LN000808,CU000691,2022-10-27,79180,24,13.89,3797.55,"Two wheeler",thrissur,2022-10-27
LN000653,CU000139,2023-09-08,153101,24,9.63,7038.72,Car,hyderabad,2023-09-08
LN002046,CU003031,2024-03-22,128528,24,16.84,6344.84,Car,ahmedabad,03/22/2024
LN001894,CU002397,2022-06-19,236524,12,14.99,21347.14,"Two wheeler",kolkata,2022-06-19
LN003430,CU002454,2022-10-05,189329,24,14.49,9134.12,"Commercial Vehicle",bangalore,05/10/2022
LN001153,CU002359,2022-05-17,265768,36,11.33,8742.5,Car,ahmedabad,2022-05-17
LN004201,CU001361,2021-03-17,85587,60,15.39,2053.67,Car,hyderabad,2021-03-17
LN003549,CU003066,2023-04-10,80153,24,12.08,3776.08,"Two wheeler",mumbai,10/04/2023
LN002335,CU000619,2022-06-25,169288,36,17.17,6049.91,"Two wheeler",coimbatore,2022-06-25
LN002790,CU001595,2023-06-01,407364,36,17.6,14645.57,"Two wheeler",thrissur,01/06/2023
