customer_id,age,gender,employment_type,monthly_income,cibil_score,state,age_bucket
CU001435,40,Male,Salaried,70777,872,"Tamil Nadu",31-40
CU002441,42,Male,"Self Employed",78544,740,Kerala,41-50
CU002434,39,Male,Salaried,60278,644,,31-40
CU002376,41,Male,Salaried,28994,678,"Uttar Pradesh",41-50
CU003900,27,Female,"Self Employed",55040,526,Telangana,21-30
CU000208,52,Female,Salaried,51854,721,"Uttar Pradesh",51-60
CU004059,26,Male,Salaried,65635,676,DELHI,21-30
CU001070,26,Female,"Self Employed",37162,588,Kerala,21-30
CU002920,40,Female,Salaried,63552,623,DELHI,31-40
CU000670,41,Male,"Self Employed",49505,742,Kerala,41-50
CU000852,28,Male,"Self Employed",71508,553,"Uttar Pradesh",21-30
CU001655,52,Male,Salaried,31783,769,Gujarat,51-60
CU000699,28,Female,Salaried,31460,761,Karnataka,21-30
CU003814,22,Male,"Self Employed",35589,552,DELHI,21-30
CU000294,47,Male,"Self Employed",17662,659,"Tamil Nadu",41-50
CU004423,38,Male,Salaried,17012,712,"Andra Pradesh",31-40
CU000895,51,Female,Salaried,62723,653,"Tamil Nadu",51-60
CU003604,33,Male,"Self Employed",56544,744,Karnataka,31-40
CU001326,53,Female,Salaried,97840,733,"Tamil Nadu",51-60
CU002298,23,Male,"Self Employed",50480,656,delhi,21-30
CU000984,40,Male,"Self Employed",58155,673,"Andra Pradesh",31-40
CU001113,36,Male,"Self Employed",38081,610,Maharashtra,31-40
CU000632,55,Female,Salaried,44089,641,Gujarat,51-60
CU004256,44,Male,Salaried,68289,665,"Tamil Nadu",41-50
CU004541,47,Male,Salaried,54144,575,"Tamil Nadu",41-50
CU001288,41,Male,Salaried,12000,805,"Tamil Nadu",41-50
CU002377,37,Male,Salaried,34458,826,Maharashtra,31-40
CU000199,34,Female,Salaried,49383,671,Maharashtra,31-40
CU003348,35,Male,"Self Employed",60501,816,"Tamil Nadu",31-40
CU003207,22,Female,Salaried,78038,758,Telangana,21-30
CU002667,41,Male,Salaried,55866,665,"West Bengal",41-50
CU004568,21,Female,"Self Employed",60926,656,Gujarat,21-30
CU001443,29,Male,"Self Employed",48756,741,DELHI,21-30
CU002272,37,Female,"Self Employed",14666,648,Maharashtra,31-40
CU003028,24,Male,"Self Employed",33354,638,Gujarat,21-30
CU000524,27,Male,"Self Employed",30565,695,"Andra Pradesh",21-30
CU004465,52,Male,Salaried,59414,861,,51-60
CU001935,43,Male,Salaried,51089,669,"West Bengal",41-50
CU003516,62,Male,Salaried,38545,743,"Andra Pradesh","60 Above"
CU004448,26,Female,Salaried,44862,780,"West Bengal",21-30
CU003734,38,Male,"Self Employed",40263,744,Kerala,31-40
CU003858,52,Male,Salaried,74690,900,"West Bengal",51-60
CU002632,34,Male,Salaried,54924,813,"West Bengal",31-40
CU003383,57,Male,"Self Employed",52343,672,Maharashtra,51-60
CU003596,23,Female,Salaried,40195,763,Kerala,21-30
CU003810,40,Male,Salaried,51365,650,"Andra Pradesh",31-40
CU003252,29,Female,Salaried,37832,509,delhi,21-30
CU003693,21,Female,Salaried,44303,651,Maharashtra,21-30
CU000822,30,Male,Salaried,12000,722,DELHI,21-30
CU003305,25,Male,Salaried,48219,815,"Tamil Nadu",21-30
CU002447,24,Female,"Self Employed",45791,660,Telangana,21-30
CU001665,33,Male,"Self Employed",45154,511,"Andra Pradesh",31-40
CU002440,37,Male,Salaried,54001,626,,31-40
CU004217,24,Male,"Self Employed",77519,758,Delhi,21-30
CU003472,44,Male,Salaried,72306,661,Maharashtra,41-50
CU003567,34,Male,"Self Employed",60437,654,"Uttar Pradesh",31-40
CU002086,34,Male,"Self Employed",14348,704,Gujarat,31-40
CU002510,45,Male,"Self Employed",71326,418,Telangana,41-50
CU002308,46,Female,"Self Employed",68776,620,DELHI,41-50
CU003161,46,Male,Salaried,12000,732,Kerala,41-50
CU001646,37,Male,Salaried,14346,578,Telangana,31-40
CU003417,43,Male,Salaried,52716,553,"Andra Pradesh",41-50
CU003363,41,Male,Salaried,54329,666,"Tamil Nadu",41-50
CU004118,39,Male,Salaried,29154,642,Maharashtra,31-40
CU000751,36,Male,Salaried,28900,637,Telangana,31-40
CU002597,26,Female,"Self Employed",50191,731,Telangana,21-30
CU002571,21,Male,Salaried,29794,679,Gujarat,21-30
CU002075,39,Male,"Self Employed",41960,542,DELHI,31-40
CU000159,24,Male,"Self Employed",59865,681,"Tamil Nadu",21-30
CU000295,26,Female,"Self Employed",12000,628,Maharashtra,21-30
CU003319,42,Female,Salaried,54055,900,,41-50
CU000978,45,Male,Salaried,21109,705,"Andra Pradesh",41-50
CU000260,24,Male,Salaried,13140,719,Telangana,21-30
CU001762,64,Female,Salaried,68070,784,Karnataka,"60 Above"
CU001169,39,Female,Salaried,68245,533,Karnataka,31-40
CU002315,47,Male,"Self Employed",81210,650,"Uttar Pradesh",41-50
CU000414,40,Male,Salaried,35523,678,Telangana,31-40
CU003119,52,Male,Salaried,16064,575,Gujarat,51-60
CU001370,39,Female,Salaried,64343,724,"Uttar Pradesh",31-40
CU003373,56,Female,Salaried,53442,657,"Andra Pradesh",51-60
CU000905,38,Male,"Self Employed",30061,727,"West Bengal",31-40
CU002531,34,Male,"Self Employed",45631,648,"Tamil Nadu",31-40
CU000514,29,Male,"Self Employed",66198,735,Kerala,21-30
CU000068,44,Female,Salaried,70553,626,Gujarat,41-50
CU002586,54,Male,Salaried,43667,479,Kerala,51-60
CU003419,40,Male,"Self Employed",47331,747,"Uttar Pradesh",31-40
CU003483,40,Female,Salaried,45375,726,"Tamil Nadu",31-40
CU003241,32,Male,Salaried,37554,762,Karnataka,31-40
CU001727,52,Male,Salaried,39307,550,DELHI,51-60
CU002358,32,Male,"Self Employed",33778,657,Gujarat,31-40
CU004135,44,Male,Salaried,19569,675,Maharashtra,41-50
CU001791,33,Female,Salaried,88714,680,Gujarat,31-40
CU003265,42,Male,"Self Employed",39743,774,Maharashtra,41-50
CU003371,31,Male,Salaried,54411,653,Maharashtra,31-40
CU002174,34,Male,Salaried,25381,610,Maharashtra,31-40
CU001937,33,Male,Salaried,29687,730,"Andra Pradesh",31-40
CU002117,38,Female,Salaried,17498,565,"Uttar Pradesh",31-40
CU001398,25,Male,"Self Employed",51602,606,Karnataka,21-30
CU001245,38,Male,Salaried,12000,833,Gujarat,31-40
CU003333,41,Female,Salaried,81688,769,"Andra Pradesh",41-50
CU000150,50,Male,"Self Employed",59433,578,Gujarat,41-50
CU002349,21,Female,"Self Employed",35895,656,Gujarat,21-30
CU001193,47,Male,Salaried,72989,586,"West Bengal",41-50
CU000185,39,Male,Salaried,54849,622,Gujarat,31-40
CU000888,48,Male,"Self Employed",14248,666,Delhi,41-50
CU000921,21,Male,"Self Employed",61895,679,"Andra Pradesh",21-30
CU001819,32,Male,"Self Employed",33145,560,"Tamil Nadu",31-40
CU001488,23,Male,Salaried,16520,696,"West Bengal",21-30
CU003738,43,Male,"Self Employed",47956,452,Delhi,41-50
CU002967,29,Male,Salaried,46112,761,Telangana,21-30
CU001873,40,Female,"Self Employed",41663,678,Gujarat,31-40
CU004287,38,Male,"Self Employed",25791,610,"Tamil Nadu",31-40
CU000668,40,Male,Salaried,51349,650,"Tamil Nadu",31-40
CU002900,48,Male,Salaried,48141,686,"Tamil Nadu",41-50
CU000673,50,Male,Salaried,47807,663,Telangana,41-50
CU001909,30,Male,"Self Employed",58138,649,Karnataka,21-30
CU002109,63,Male,Salaried,40442,691,Telangana,"60 Above"
CU001682,38,Male,Salaried,19288,534,"Andra Pradesh",31-40
CU002232,30,Male,Salaried,58717,656,Gujarat,21-30
CU000265,31,Male,"Self Employed",50579,573,Telangana,31-40
CU001324,33,Female,Salaried,18099,602,Telangana,31-40
CU002505,50,Female,"Self Employed",43849,637,Gujarat,41-50
CU000597,34,Male,"Self Employed",51846,819,Telangana,31-40
CU000093,41,Male,"Self Employed",30030,786,Gujarat,41-50
CU001412,43,Male,Salaried,28005,636,Karnataka,41-50
CU004392,32,Female,Salaried,12000,522,Maharashtra,31-40
CU001692,42,Male,"Self Employed",65801,588,"Andra Pradesh",41-50
CU003340,39,Male,Salaried,55437,654,Karnataka,31-40
CU002251,33,Male,Salaried,12000,735,Maharashtra,31-40
CU002396,49,Male,"Self Employed",21436,718,Telangana,41-50
CU003733,39,Male,Salaried,49299,766,"Tamil Nadu",31-40
CU003360,45,Female,Salaried,61876,648,Gujarat,41-50
CU001085,53,Male,Salaried,43379,547,Karnataka,51-60
CU001110,27,Male,Salaried,64125,889,DELHI,21-30
CU000635,30,Male,Salaried,60158,664,delhi,21-30
CU002883,42,Male,Salaried,69423,775,Kerala,41-50
CU003036,54,Male,"Self Employed",12000,491,Maharashtra,51-60
CU002233,33,Female,Salaried,44342,733,"Andra Pradesh",31-40
CU002163,25,Male,Salaried,12000,628,"West Bengal",21-30
CU000810,36,Male,Salaried,41371,670,delhi,31-40
CU002876,62,Female,Salaried,62129,678,"Andra Pradesh","60 Above"
CU004303,40,Male,"Self Employed",30319,821,Karnataka,31-40
CU003345,33,Male,Salaried,33772,683,Telangana,31-40
CU000052,44,Male,Salaried,45911,621,"West Bengal",41-50
CU002354,43,Male,Salaried,42996,699,"Andra Pradesh",41-50
CU004409,39,Male,Salaried,40433,741,Maharashtra,31-40
CU002129,26,Male,Salaried,51464,697,"West Bengal",21-30
CU003515,31,Male,"Self Employed",78401,682,"Tamil Nadu",31-40
CU001038,33,Female,Salaried,34304,706,"Uttar Pradesh",31-40
CU004372,39,Male,"Self Employed",66703,645,"West Bengal",31-40
CU002775,36,Male,"Self Employed",16052,557,"Tamil Nadu",31-40
CU000370,33,Male,"Self Employed",26925,709,Karnataka,31-40
CU003941,41,Female,"Self Employed",29372,742,"Uttar Pradesh",41-50
CU002714,44,Male,"Self Employed",50891,621,Telangana,41-50
CU001483,47,Male,Salaried,22357,672,"Tamil Nadu",41-50
CU001363,36,Female,Salaried,12000,623,Kerala,31-40
CU001515,33,Female,Salaried,18977,796,Maharashtra,31-40
CU002153,40,Male,"Self Employed",22614,647,"West Bengal",31-40
CU000113,31,Male,Salaried,35257,684,"Andra Pradesh",31-40
CU000169,44,Male,Salaried,64451,614,"Tamil Nadu",41-50
CU002323,46,Male,Salaried,63297,750,Gujarat,41-50
CU001600,42,Male,"Self Employed",35973,588,Delhi,41-50
CU004019,38,Female,"Self Employed",79216,790,"Uttar Pradesh",31-40
CU003921,42,Female,"Self Employed",49280,523,Karnataka,41-50
CU003553,48,Male,"Self Employed",44925,648,Maharashtra,41-50
CU003895,59,Male,Salaried,12000,612,"West Bengal",51-60
CU000161,42,Male,"Self Employed",12000,703,Delhi,41-50
CU001246,43,Female,"Self Employed",37002,612,Maharashtra,41-50
CU001355,31,Male,Salaried,64150,551,"West Bengal",31-40
CU001290,54,Male,Salaried,12000,648,"Uttar Pradesh",51-60
CU000140,33,Male,Salaried,24757,531,delhi,31-40
CU001158,43,Female,Salaried,42419,603,"Uttar Pradesh",41-50
CU002895,51,Male,Salaried,46848,652,Telangana,51-60
CU001116,38,Male,Salaried,35387,900,"Tamil Nadu",31-40
CU002484,30,Male,"Self Employed",32220,582,"West Bengal",21-30
CU000854,29,Male,Salaried,43251,729,Karnataka,21-30
CU003077,49,Female,Salaried,12000,609,delhi,41-50
CU004123,35,Male,"Self Employed",35033,676,"Tamil Nadu",31-40
CU002436,43,Female,"Self Employed",61508,524,Telangana,41-50
CU004240,24,Female,"Self Employed",57401,606,"Tamil Nadu",21-30
CU002259,47,Male,Salaried,60829,664,Kerala,41-50
CU000054,39,Female,Salaried,29149,669,"West Bengal",31-40
CU002706,29,Male,Salaried,76797,615,Karnataka,21-30
CU002435,33,Female,Salaried,24170,770,"Uttar Pradesh",31-40
CU004177,30,Male,"Self Employed",67085,524,"West Bengal",21-30
CU002178,39,Male,"Self Employed",65016,609,Telangana,31-40
CU002195,43,Male,Salaried,48513,749,Gujarat,41-50
CU003646,35,Male,Salaried,27728,635,Maharashtra,31-40
CU004203,38,Female,Salaried,37494,695,Kerala,31-40
CU000620,22,Male,"Self Employed",49335,581,Kerala,21-30
CU000996,55,Male,Salaried,60837,628,Telangana,51-60
CU003086,37,Male,Salaried,22420,895,Maharashtra,31-40
CU003427,49,Male,"Self Employed",24639,594,Gujarat,41-50
CU002842,37,Female,Salaried,55201,628,Delhi,31-40
CU003742,21,Male,"Self Employed",35019,521,Karnataka,21-30
CU001213,33,Male,Salaried,71561,664,"Uttar Pradesh",31-40
CU003421,33,Male,Salaried,49732,613,Karnataka,31-40
CU000168,55,Male,Salaried,59155,629,"Andra Pradesh",51-60
CU002002,21,Male,Salaried,49945,759,delhi,21-30
CU003995,24,Male,"Self Employed",34921,614,Karnataka,21-30
CU003290,48,Male,Salaried,40513,673,Telangana,41-50
CU004406,52,Male,Salaried,73408,771,"Tamil Nadu",51-60
CU004547,53,Female,Salaried,18534,552,Delhi,51-60
CU004471,47,Female,Salaried,91776,755,Karnataka,41-50
CU002766,41,Male,"Self Employed",57952,724,Karnataka,41-50
CU002829,42,Male,"Self Employed",27928,703,Gujarat,41-50
CU003612,29,Female,"Self Employed",52896,632,"West Bengal",21-30
CU000516,39,Male,Salaried,24412,558,"Andra Pradesh",31-40
CU004244,46,Male,"Self Employed",67008,842,Karnataka,41-50
CU002710,46,Male,Salaried,38587,625,Karnataka,41-50
CU000357,47,Male,"Self Employed",31637,639,Gujarat,41-50
CU002867,32,Female,"Self Employed",53614,627,Delhi,31-40
CU003789,32,Male,"Self Employed",75922,628,Karnataka,31-40
CU003984,34,Male,"Self Employed",31900,547,Maharashtra,31-40
CU002711,30,Male,Salaried,46700,801,"West Bengal",21-30
CU000530,37,Male,Salaried,56441,674,Telangana,31-40
CU003506,36,Male,Salaried,52582,632,delhi,31-40
CU000060,25,Male,Salaried,36199,691,"Tamil Nadu",21-30
CU000949,35,Male,"Self Employed",12000,716,"Uttar Pradesh",31-40
CU003226,36,Female,"Self Employed",45384,543,Maharashtra,31-40
CU004344,32,Male,Salaried,44764,676,Kerala,31-40
CU000282,46,Female,"Self Employed",46636,671,Kerala,41-50
CU001184,49,Male,Salaried,29716,758,Telangana,41-50
CU001630,40,Female,"Self Employed",33824,651,"Andra Pradesh",31-40
CU002783,26,Female,"Self Employed",49402,523,Gujarat,21-30
CU003957,41,Male,Salaried,28919,620,Delhi,41-50
CU003892,30,Male,Salaried,37291,695,Telangana,21-30
CU004033,30,Male,"Self Employed",42143,691,Maharashtra,21-30
CU003837,42,Male,"Self Employed",37132,837,Telangana,41-50
CU003445,45,Female,"Self Employed",39273,550,"Uttar Pradesh",41-50
CU000452,46,Female,"Self Employed",62017,667,Telangana,41-50
CU001327,38,Male,Salaried,59448,696,"Uttar Pradesh",31-40
CU002733,27,Male,"Self Employed",71664,680,Kerala,21-30
CU004071,36,Female,Salaried,54525,615,"Tamil Nadu",31-40
CU001277,36,Female,Salaried,45687,658,Kerala,31-40
CU001284,32,Male,Salaried,69868,790,"Andra Pradesh",31-40
CU004359,41,Male,"Self Employed",25187,803,Gujarat,41-50
CU004068,23,Male,"Self Employed",55747,740,"Uttar Pradesh",21-30
CU003106,38,Male,Salaried,12000,663,Delhi,31-40
CU000806,35,Male,"Self Employed",66303,810,"Andra Pradesh",31-40
CU004401,53,Male,Salaried,61627,689,Kerala,51-60
CU001530,51,Male,"Self Employed",50827,682,"West Bengal",51-60
CU002555,52,Female,Salaried,31086,634,"Tamil Nadu",51-60
CU004107,41,Male,Salaried,51790,764,Gujarat,41-50
CU003300,35,Male,"Self Employed",54030,703,"West Bengal",31-40
CU000050,38,Male,Salaried,58725,534,"Uttar Pradesh",31-40
CU001571,21,Female,Salaried,48136,565,Kerala,21-30
CU002692,45,Female,"Self Employed",49157,675,"West Bengal",41-50
CU001559,43,Male,"Self Employed",12000,741,"Andra Pradesh",41-50
CU003055,32,Male,Salaried,83385,649,"Uttar Pradesh",31-40
CU003790,35,Male,Salaried,47507,625,Delhi,31-40
CU000802,34,Female,Salaried,57061,603,"West Bengal",31-40
CU004067,29,Male,"Self Employed",50669,663,DELHI,21-30
CU003608,25,Female,Salaried,45226,740,delhi,21-30
CU001311,57,Male,"Self Employed",52858,608,Karnataka,51-60
CU004005,36,Male,"Self Employed",63046,714,Gujarat,31-40
CU002898,40,Female,Salaried,79150,762,"Tamil Nadu",31-40
CU000425,64,Male,"Self Employed",14940,702,Maharashtra,"60 Above"
CU004462,33,Male,"Self Employed",55930,688,Gujarat,31-40
CU000001,42,Female,Salaried,42234,658,"Tamil Nadu",41-50
CU003229,43,Male,Salaried,31770,614,"West Bengal",41-50
CU004013,29,Male,Salaried,25905,607,Telangana,21-30
CU004102,38,Male,"Self Employed",19140,588,Gujarat,31-40
CU000977,50,Male,"Self Employed",55884,638,Karnataka,41-50
CU002035,21,Female,"Self Employed",54650,644,"Uttar Pradesh",21-30
CU001270,39,Male,Salaried,106965,656,Gujarat,31-40
CU000177,50,Male,Salaried,27107,810,"Uttar Pradesh",41-50
CU004158,27,Male,Salaried,50409,681,"Andra Pradesh",21-30
CU003142,45,Male,Salaried,27921,782,Gujarat,41-50
CU000513,42,Male,Salaried,34479,636,,41-50
CU001287,41,Male,"Self Employed",26787,534,"West Bengal",41-50
CU002968,45,Female,"Self Employed",35867,558,Kerala,41-50
CU001463,26,Female,"Self Employed",28523,787,Telangana,21-30
CU002410,34,Female,Salaried,74489,716,Kerala,31-40
CU001813,38,Female,Salaried,42501,693,Maharashtra,31-40
CU001140,32,Male,Salaried,80695,681,Karnataka,31-40
CU001856,54,Female,"Self Employed",38584,557,Telangana,51-60
CU004379,41,Male,Salaried,50666,545,Gujarat,41-50
CU002385,31,Male,"Self Employed",65521,619,"Tamil Nadu",31-40
CU000767,50,Male,Salaried,12000,593,Delhi,41-50
CU001349,25,Male,"Self Employed",14349,782,Telangana,21-30
CU003525,42,Male,Salaried,38918,599,Telangana,41-50
CU001055,46,Male,Salaried,21273,732,"Andra Pradesh",41-50
CU001318,39,Female,Salaried,49989,715,"West Bengal",31-40
CU003985,47,Female,Salaried,45247,637,Maharashtra,41-50
CU003125,51,Female,"Self Employed",30725,709,DELHI,51-60
CU002579,23,Male,Salaried,45385,677,Gujarat,21-30
CU002456,38,Male,"Self Employed",87706,649,Kerala,31-40
CU001263,28,Male,"Self Employed",16903,689,"Uttar Pradesh",21-30
CU002357,26,Female,Salaried,39433,630,"West Bengal",21-30
CU002345,45,Male,Salaried,85128,759,"Uttar Pradesh",41-50
CU000533,33,Female,Salaried,12868,837,"Uttar Pradesh",31-40
CU004136,41,Male,Salaried,34174,659,Gujarat,41-50
CU000381,45,Male,Salaried,12673,765,"Uttar Pradesh",41-50
CU001867,35,Male,Salaried,56137,617,"Andra Pradesh",31-40
CU004199,45,Male,Salaried,80950,638,Delhi,41-50
CU003038,35,Female,"Self Employed",49156,644,"Uttar Pradesh",31-40
CU002682,44,Male,"Self Employed",70902,716,"Tamil Nadu",41-50
CU000931,26,Female,Salaried,63588,668,delhi,21-30
CU002627,54,Male,"Self Employed",50029,771,Maharashtra,51-60
CU002527,32,Male,Salaried,42590,580,Maharashtra,31-40
CU004600,43,Male,"Self Employed",39823,712,Maharashtra,41-50
CU002392,43,Female,Salaried,63884,697,Kerala,41-50
CU003199,39,Male,Salaried,88551,717,Kerala,31-40
CU000626,50,Female,Salaried,12000,627,Kerala,41-50
CU002088,45,Male,"Self Employed",70046,782,Gujarat,41-50
CU001060,39,Male,Salaried,62414,765,Maharashtra,31-40
CU001971,29,Male,"Self Employed",56468,763,Karnataka,21-30
CU000081,43,Female,Salaried,75654,742,"Uttar Pradesh",41-50
CU004313,39,Male,Salaried,49531,616,Kerala,31-40
CU000074,44,Male,Salaried,46516,619,Karnataka,41-50
CU003178,26,Male,Salaried,40750,702,Delhi,21-30
CU002881,39,Male,"Self Employed",70137,691,Telangana,31-40
CU001253,30,Male,"Self Employed",32923,639,"West Bengal",21-30
CU004280,44,Male,Salaried,29686,654,Telangana,41-50
CU003214,21,Male,"Self Employed",20664,604,Karnataka,21-30
CU003252,29,Female,Salaried,37832,509,delhi,21-30
CU003173,29,Male,"Self Employed",47810,634,DELHI,21-30
CU001895,40,Male,"Self Employed",53182,669,"Andra Pradesh",31-40
CU002590,34,Male,"Self Employed",38370,687,"West Bengal",31-40
CU001462,42,Male,"Self Employed",64941,781,Karnataka,41-50
CU000508,26,Male,"Self Employed",53790,750,Maharashtra,21-30
CU001182,41,Male,Salaried,55687,688,Delhi,41-50
CU000215,53,Male,Salaried,62547,698,"West Bengal",51-60
CU000489,31,Male,Salaried,60812,570,DELHI,31-40
CU001125,45,Male,Salaried,51511,726,Telangana,41-50
CU003955,47,Female,"Self Employed",60676,691,Gujarat,41-50
CU001542,35,Male,Salaried,69116,595,Kerala,31-40
CU000389,39,Female,Salaried,56029,623,Kerala,31-40
CU003934,28,Male,Salaried,20918,584,"Uttar Pradesh",21-30
CU003066,30,Female,Salaried,58397,595,Delhi,21-30
CU003296,56,Male,Salaried,57208,650,Telangana,51-60
CU002212,39,Male,"Self Employed",80398,761,DELHI,31-40
CU001291,35,Male,Salaried,59309,720,Maharashtra,31-40
CU002511,25,Male,Salaried,26687,706,Karnataka,21-30
CU002451,34,Male,Salaried,57410,638,Gujarat,31-40
CU002996,46,Male,"Self Employed",58967,780,Karnataka,41-50
CU000862,43,Male,Salaried,43141,658,Maharashtra,41-50
CU004434,56,Male,"Self Employed",48028,806,"Andra Pradesh",51-60
CU003902,44,Female,Salaried,33921,745,"West Bengal",41-50
CU002332,32,Male,Salaried,16376,506,Delhi,31-40
CU000816,39,Male,Salaried,12000,696,"Tamil Nadu",31-40
CU001087,26,Male,"Self Employed",62741,730,"West Bengal",21-30
CU002921,41,Male,"Self Employed",48353,712,Telangana,41-50
CU002639,45,Male,Salaried,48244,666,"Uttar Pradesh",41-50
CU003680,39,Male,Salaried,85694,753,DELHI,31-40
CU001577,31,Female,"Self Employed",70727,656,Karnataka,31-40
CU002113,25,Male,"Self Employed",38379,720,Gujarat,21-30
CU003131,31,Female,Salaried,82157,621,Telangana,31-40
CU000612,64,Male,"Self Employed",43090,520,"Andra Pradesh","60 Above"
CU001280,32,Male,"Self Employed",52166,572,"Uttar Pradesh",31-40
CU000605,35,Male,Salaried,30068,664,Telangana,31-40
CU003374,46,Male,Salaried,44107,665,Gujarat,41-50
CU002778,42,Male,Salaried,15854,863,Gujarat,41-50
CU002223,46,Male,"Self Employed",12000,798,"Uttar Pradesh",41-50
CU000353,41,Female,"Self Employed",39952,653,Delhi,41-50
CU003002,36,Male,"Self Employed",37801,657,Gujarat,31-40
CU000324,34,Female,Salaried,79539,644,"West Bengal",31-40
CU004311,34,Female,Salaried,42611,635,DELHI,31-40
CU003852,35,Male,Salaried,12000,665,Kerala,31-40
CU003956,36,Male,Salaried,69206,646,Maharashtra,31-40
